iter	RMSE
1667	11.66542122
1668	11.6650963
1669	11.66492265
1670	11.66466066
1671	11.66426645
1672	11.66424655
1673	11.66401036
1674	11.66397747
1675	11.663768
1676	11.6636519
1677	11.66344997
1678	11.66314074
1679	11.66280373
1680	11.66249228
1681	11.66211257
1682	11.66196361
1683	11.66191301
1684	11.661553
1685	11.66128208
1686	11.66098265
1687	11.66070085
1688	11.66051968
1689	11.66049339
1690	11.66037268
1691	11.66028363
1692	11.66021343
1693	11.66017155
1694	11.66008622
1695	11.65998451
1696	11.65978959
1697	11.65974528
1698	11.65959291
1699	11.65928751
1700	11.65920814
1701	11.65917991
1702	11.65906713
1703	11.65896953
1704	11.65875566
1705	11.65869374
1706	11.65841448
1707	11.65827277
1708	11.65808129
1709	11.65778368
1710	11.65772704
1711	11.65770157
1712	11.65767373
1713	11.65737297
1714	11.65734436
1715	11.6572827
1716	11.65725332
1717	11.65709667
1718	11.65686297
1719	11.65662999
1720	11.65621271
1721	11.65613703
1722	11.6559151
1723	11.65571901
1724	11.65568217
1725	11.65565669
1726	11.65543109
1727	11.65534822
1728	11.655093
1729	11.6549669
1730	11.65474864
1731	11.65448799
1732	11.65440185
1733	11.65422459
1734	11.6539694
1735	11.65393674
1736	11.65390867
1737	11.65387992
1738	11.65345016
1739	11.65308229
1740	11.65296338
1741	11.65275614
1742	11.65263914
1743	11.65245393
1744	11.65242962
1745	11.65238295
1746	11.65235503
1747	11.65219465
1748	11.65197672
1749	11.65173758
1750	11.65170973
1751	11.65144976
1752	11.65121945
1753	11.65097667
1754	11.65094676
1755	11.6507649
1756	11.65047065
1757	11.65020813
1758	11.64997733
1759	11.64972439
1760	11.64969248
1761	11.6496106
1762	11.64959002
1763	11.64934371
1764	11.6491013
1765	11.64904554
1766	11.6489673
1767	11.6487449
1768	11.64865828
1769	11.64854087
1770	11.64849327
1771	11.6480513
1772	11.6478735
1773	11.64779181
1774	11.64730895
1775	11.64697973
1776	11.64664422
1777	11.64655072
1778	11.64648875
1779	11.64646347
1780	11.64629862
1781	11.64594531
1782	11.64577857
1783	11.64572331
1784	11.64566324
1785	11.64526791
1786	11.64514941
1787	11.64486422
1788	11.64475037
1789	11.64454593
1790	11.6443619
1791	11.64430115
1792	11.64427759
1793	11.64396218
1794	11.6439344
1795	11.64388911
1796	11.64362576
1797	11.64343448
1798	11.64331844
1799	11.64316599
1800	11.64314462
1801	11.64294434
1802	11.64290798
1803	11.64286497
1804	11.64263997
1805	11.64252603
1806	11.64246981
1807	11.64243876
1808	11.64241245
1809	11.6423852
1810	11.6422392
1811	11.6418143
1812	11.64146378
1813	11.64143623
1814	11.64099727
1815	11.6409441
1816	11.64068703
1817	11.64056
1818	11.64049926
1819	11.64023561
1820	11.64001682
1821	11.63985809
1822	11.63956163
1823	11.63937443
1824	11.63924699
1825	11.63909288
1826	11.63905043
1827	11.63898642
1828	11.63876274
1829	11.63849616
1830	11.63845485
1831	11.63829128
1832	11.63813544
1833	11.63810799
1834	11.6377468
1835	11.63760817
1836	11.63744493
1837	11.63718971
1838	11.63685937
1839	11.6368288
1840	11.6366721
1841	11.63661374
1842	11.63624341
1843	11.63609256
1844	11.63606751
1845	11.63604029
1846	11.63601274
1847	11.63569696
1848	11.63565928
1849	11.63552678
1850	11.63549969
1851	11.63524002
1852	11.63521306
1853	11.63503494
1854	11.63463986
1855	11.63437374
1856	11.63425555
1857	11.63414249
1858	11.63409676
1859	11.63384978
1860	11.63347178
1861	11.63344466
1862	11.63316676
1863	11.63313166
1864	11.63310143
1865	11.63295941
1866	11.63253779
1867	11.6324964
1868	11.63223261
1869	11.63219058
1870	11.63198208
1871	11.63176813
1872	11.63174131
1873	11.63152161
1874	11.63146563
1875	11.63109867
1876	11.63084641
1877	11.63055962
1878	11.63039507
1879	11.63026102
1880	11.63004476
1881	11.62971796
1882	11.62967731
1883	11.62926283
1884	11.62895189
1885	11.6287731
1886	11.62853347
1887	11.62848644
1888	11.62838955
1889	11.62807029
1890	11.6279372
1891	11.62791
1892	11.62767015
1893	11.62755529
1894	11.62751425
1895	11.62735907
1896	11.62712489
1897	11.62707052
1898	11.6270388
1899	11.62665448
1900	11.62661261
1901	11.62647368
1902	11.62642821
1903	11.62631321
1904	11.62629299
1905	11.62622164
1906	11.62590453
1907	11.62586942
1908	11.62561407
1909	11.62534682
1910	11.62497331
1911	11.62494567
1912	11.62489597
1913	11.62464779
1914	11.62459349
1915	11.62434866
1916	11.62429344
1917	11.62410711
1918	11.62378087
1919	11.62368442
1920	11.62343369
1921	11.62325085
1922	11.62321708
1923	11.6230619
1924	11.62293394
1925	11.62283211
1926	11.62273806
1927	11.62267386
1928	11.62258271
1929	11.62230278
1930	11.62226142
1931	11.62223873
1932	11.62194188
1933	11.62189971
1934	11.62186054
1935	11.62178931
1936	11.62147089
1937	11.62110161
1938	11.62090161
1939	11.62066219
1940	11.62062013
1941	11.62050878
1942	11.62046786
1943	11.62027194
1944	11.62024011
1945	11.61997399
1946	11.61992014
1947	11.61972095
1948	11.61959849
1949	11.61936717
1950	11.61930747
1951	11.61889213
1952	11.61867101
1953	11.6186471
1954	11.61862074
1955	11.61854539
1956	11.6184704
1957	11.61833272
1958	11.6181404
1959	11.61803763
1960	11.61772923
1961	11.61769544
1962	11.61766567
1963	11.61734707
1964	11.61719751
1965	11.61705898
1966	11.61673499
1967	11.61646047
1968	11.61623754
1969	11.61597533
1970	11.61579105
1971	11.61573963
1972	11.61543232
1973	11.61539472
1974	11.61516329
1975	11.61499818
1976	11.61496005
1977	11.61481483
1978	11.61460927
1979	11.61447719
1980	11.61436144
1981	11.61431243
1982	11.61423067
1983	11.61368434
1984	11.61365012
1985	11.61361999
1986	11.61329381
1987	11.61311424
1988	11.61256081
1989	11.61251251
1990	11.61248549
1991	11.61215055
1992	11.61192245
1993	11.61173691
1994	11.61168582
1995	11.61159785
1996	11.61157181
1997	11.61127782
1998	11.61113984
1999	11.6111129
2000	11.6110892
2001	11.61106288
2002	11.61102122
2003	11.61098229
2004	11.61088078
2005	11.61067029
2006	11.61049064
2007	11.61027924
2008	11.61023833
2009	11.61019764
2010	11.60983661
2011	11.60979776
2012	11.60977395
2013	11.60951674
2014	11.60945971
2015	11.60938644
2016	11.60933516
2017	11.60923364
2018	11.60905858
2019	11.60903262
2020	11.60866948
2021	11.60864229
2022	11.60848262
2023	11.60827091
2024	11.60817966
2025	11.60816558
2026	11.60792857
2027	11.60756737
2028	11.60735899
2029	11.60727909
2030	11.60722016
2031	11.60695644
2032	11.6068777
2033	11.60669308
2034	11.60663238
2035	11.60653887
2036	11.6064282
2037	11.60600627
2038	11.60579672
2039	11.60573971
2040	11.60570643
2041	11.60567544
2042	11.60558701
2043	11.60554759
2044	11.60533957
2045	11.60519288
2046	11.60512016
2047	11.60501931
2048	11.60498866
2049	11.60496232
2050	11.60449635
2051	11.60404763
2052	11.60393496
2053	11.60387427
2054	11.60380872
2055	11.60365546
2056	11.60358949
2057	11.60328856
2058	11.60313241
2059	11.60310676
2060	11.60304656
2061	11.6029952
2062	11.60286232
2063	11.60261985
2064	11.60254748
2065	11.60252435
2066	11.60249895
2067	11.60246063
2068	11.60238128
2069	11.60209603
2070	11.60200113
2071	11.60187347
2072	11.60168192
2073	11.6016566
2074	11.60147389
2075	11.60142777
2076	11.60107875
2077	11.60105016
2078	11.60084031
2079	11.60060458
2080	11.60040559
2081	11.60004095
2082	11.59991414
2083	11.59972375
2084	11.59969741
2085	11.59938053
2086	11.59903637
2087	11.59898075
2088	11.59894516
2089	11.59890179
2090	11.59877223
2091	11.59856199
2092	11.59818494
2093	11.59792506
2094	11.59788271
2095	11.59776141
2096	11.59773761
2097	11.59749414
2098	11.59745754
2099	11.59739456
2100	11.59724622
2101	11.59720683
2102	11.5969816
2103	11.59675049
2104	11.59666943
2105	11.59665208
2106	11.59649955
2107	11.59645403
2108	11.59643388
2109	11.59636164
2110	11.59624427
2111	11.59613013
2112	11.59577114
2113	11.59552862
2114	11.59523247
2115	11.59520723
2116	11.59515275
2117	11.5951214
2118	11.59481604
2119	11.59460672
2120	11.59458161
2121	11.59453859
2122	11.59441345
2123	11.59420242
2124	11.59408382
2125	11.59383486
2126	11.59368618
2127	11.59355602
2128	11.59349225
2129	11.5932187
2130	11.59297123
2131	11.5927162
2132	11.59258952
2133	11.59230215
2134	11.59221345
2135	11.59211575
2136	11.59196541
2137	11.59181018
2138	11.59156956
2139	11.59144607
2140	11.59115513
2141	11.59089852
2142	11.59085716
2143	11.590443
2144	11.59040304
2145	11.59018504
2146	11.59016308
2147	11.59013734
2148	11.59009863
2149	11.58992817
2150	11.58956377
2151	11.58935565
2152	11.58933059
2153	11.58908549
2154	11.58905774
2155	11.58893303
2156	11.58870272
2157	11.58867026
2158	11.5885798
2159	11.58838378
2160	11.58832038
2161	11.58822615
2162	11.5881947
2163	11.58793141
2164	11.58789038
2165	11.58785102
2166	11.58773413
2167	11.58753691
2168	11.58749232
2169	11.58738785
2170	11.58700002
2171	11.58692164
2172	11.58688177
2173	11.58671089
2174	11.58662754
2175	11.58622084
2176	11.58619565
2177	11.58615878
2178	11.58610036
2179	11.58593515
2180	11.58573552
2181	11.58539378
2182	11.58535591
2183	11.58530363
2184	11.58497619
2185	11.58495135
2186	11.58492217
2187	11.58462615
2188	11.58445189
2189	11.58441198
2190	11.5843631
2191	11.58432922
2192	11.58420095
2193	11.58417652
2194	11.58411429
2195	11.5840912
2196	11.58403912
2197	11.58399895
2198	11.58377932
2199	11.58373987
2200	11.58371551
2201	11.58339624
2202	11.58337162
2203	11.58333521
2204	11.58310114
2205	11.58267705
2206	11.58263807
2207	11.58248469
2208	11.58229789
2209	11.58226884
2210	11.58223064
2211	11.58201608
2212	11.58199327
2213	11.58175362
2214	11.58172525
2215	11.5817079
2216	11.58162228
2217	11.58150633
2218	11.58148184
2219	11.58144056
2220	11.58137734
2221	11.5811649
2222	11.58098323
2223	11.58095249
2224	11.58084903
2225	11.58062423
2226	11.5804879
2227	11.58036818
2228	11.5800383
2229	11.58001385
2230	11.57997474
2231	11.57971902
2232	11.579682
2233	11.57963072
2234	11.57959714
2235	11.57957276
2236	11.57924637
2237	11.57912446
2238	11.57908484
2239	11.57905772
2240	11.57903076
2241	11.57884851
2242	11.57881013
2243	11.57834698
2244	11.57805661
2245	11.57780903
2246	11.57773598
2247	11.57762383
2248	11.57758493
2249	11.57722935
2250	11.57712116
2251	11.57707823
2252	11.57684159
2253	11.57661487
2254	11.57657352
2255	11.57622806
2256	11.57615686
2257	11.57600221
2258	11.57588597
2259	11.57576351
2260	11.57563318
2261	11.57556065
2262	11.5755364
2263	11.57549277
2264	11.57525945
2265	11.57522678
2266	11.57493017
2267	11.5747933
2268	11.57465361
2269	11.57461816
2270	11.57436618
2271	11.57425512
2272	11.57420533
2273	11.57394147
2274	11.57361447
2275	11.57354389
2276	11.57331659
2277	11.57299511
2278	11.57272997
2279	11.57249097
2280	11.57247835
2281	11.57225758
2282	11.57191676
2283	11.57188641
2284	11.57166467
2285	11.57147172
2286	11.57136164
2287	11.57125865
2288	11.57122626
2289	11.57106176
2290	11.57104083
2291	11.57084799
2292	11.57073534
2293	11.57069968
2294	11.5706192
2295	11.57038809
2296	11.57028729
2297	11.57021713
2298	11.57010392
2299	11.57005357
2300	11.57002985
2301	11.57000612
2302	11.56989854
2303	11.56968515
2304	11.56957843
2305	11.56920176
2306	11.56906305
2307	11.56894887
2308	11.56888414
2309	11.56883398
2310	11.56881036
2311	11.56854457
2312	11.56839185
2313	11.56836364
2314	11.56833974
2315	11.56829317
2316	11.56826507
2317	11.56822984
2318	11.5682109
2319	11.56818251
2320	11.56803051
2321	11.56799289
2322	11.56768491
2323	11.56732982
2324	11.56691523
2325	11.56679323
2326	11.5667434
2327	11.5667148
2328	11.56627645
2329	11.56589724
2330	11.56582828
2331	11.56577846
2332	11.56575678
2333	11.5655634
2334	11.56541795
2335	11.56529978
2336	11.56523736
2337	11.56497929
2338	11.56476698
2339	11.56449924
2340	11.56437156
2341	11.56419017
2342	11.56416669
2343	11.56413076
2344	11.56408423
2345	11.56406094
2346	11.56366654
2347	11.56363044
2348	11.56354649
2349	11.56324611
2350	11.56292454
2351	11.56266234
2352	11.56263818
2353	11.5626141
2354	11.56237497
2355	11.56233737
2356	11.56202104
2357	11.56199075
2358	11.56196741
2359	11.56193966
2360	11.56191171
2361	11.56163832
2362	11.56152601
2363	11.56134656
2364	11.56123505
2365	11.56102715
2366	11.56080389
2367	11.56078179
2368	11.56076942
2369	11.56073953
2370	11.56051498
2371	11.56029002
2372	11.56024092
2373	11.56020058
2374	11.55993255
2375	11.55959684
2376	11.55956202
2377	11.55929544
2378	11.55927188
2379	11.55916757
2380	11.55914363
2381	11.55884054
2382	11.5586089
2383	11.55858809
2384	11.55829074
2385	11.55824415
2386	11.55818906
2387	11.55812648
2388	11.55809868
2389	11.55797957
2390	11.55794212
2391	11.55790594
2392	11.5578675
2393	11.55766722
2394	11.5576419
2395	11.557602
2396	11.55754048
2397	11.5572303
2398	11.55712779
2399	11.55710616
2400	11.55706202
2401	11.55690358
2402	11.5567305
2403	11.55659405
2404	11.55637294
2405	11.55626507
2406	11.55600006
2407	11.55597607
2408	11.55593947
2409	11.55590785
2410	11.555885
2411	11.55584777
2412	11.5557614
2413	11.55562516
2414	11.55544535
2415	11.55539589
2416	11.55518461
2417	11.55514663
2418	11.55511688
2419	11.55488568
2420	11.55484422
2421	11.55479402
2422	11.5546239
2423	11.55458643
2424	11.55454819
2425	11.55448798
2426	11.55431062
2427	11.55415466
2428	11.55410989
2429	11.55408668
2430	11.55376203
2431	11.55373895
2432	11.55352362
2433	11.55337535
2434	11.55333809
2435	11.55306799
2436	11.55287411
2437	11.55272072
2438	11.55269353
2439	11.55256941
2440	11.55241929
2441	11.55207869
2442	11.55177315
2443	11.55174797
2444	11.55170159
2445	11.55158655
2446	11.55136597
2447	11.55133131
2448	11.55130616
2449	11.55104782
2450	11.55102941
2451	11.55091269
2452	11.55080748
2453	11.5507964
2454	11.55076392
2455	11.55061115
2456	11.55050092
2457	11.5504104
2458	11.55038789
2459	11.55028791
2460	11.55004976
2461	11.54988711
2462	11.54986467
2463	11.54983784
2464	11.54966287
2465	11.54957608
2466	11.54943639
2467	11.5494176
2468	11.54938492
2469	11.54933791
2470	11.5491529
2471	11.54913101
2472	11.54906904
2473	11.54903137
2474	11.54900825
2475	11.54887211
2476	11.54867297
2477	11.54865067
2478	11.54848464
2479	11.54845167
2480	11.54828202
2481	11.54819638
2482	11.54815254
2483	11.54810631
2484	11.5480596
2485	11.54783844
2486	11.54761905
2487	11.54757859
2488	11.54732156
2489	11.54728967
2490	11.54726536
2491	11.5472285
2492	11.54696773
2493	11.5469309
2494	11.5467407
2495	11.54670624
2496	11.54642694
2497	11.54625204
2498	11.54622659
2499	11.54610582
2500	11.54601793
2501	11.54596789
2502	11.54586412
2503	11.54582757
2504	11.54561647
2505	11.54529573
2506	11.5451023
2507	11.5447451
2508	11.54468594
2509	11.54464932
2510	11.54458556
2511	11.54419784
2512	11.54410628
2513	11.54406856
2514	11.54389369
2515	11.54376145
2516	11.54341593
2517	11.54339332
2518	11.54336109
2519	11.54331629
2520	11.54323854
2521	11.54300082
2522	11.54275847
2523	11.54273194
2524	11.54264653
2525	11.54246307
2526	11.54235248
2527	11.54230653
2528	11.54228374
2529	11.54200146
2530	11.54196515
2531	11.54184937
2532	11.54182704
2533	11.54156654
2534	11.54155086
2535	11.54150895
2536	11.54149554
2537	11.54128164
2538	11.54118995
2539	11.54110509
2540	11.5410684
2541	11.541031
2542	11.54094702
2543	11.54091295
2544	11.54079763
2545	11.5407772
2546	11.54075545
2547	11.54072341
2548	11.54065915
2549	11.54062709
2550	11.54057084
2551	11.54053495
2552	11.54029327
2553	11.54016342
2554	11.54015055
2555	11.54002258
2556	11.53962253
2557	11.53938742
2558	11.5391099
2559	11.53903272
2560	11.53899724
2561	11.53865619
2562	11.53863455
2563	11.53841121
2564	11.53835801
2565	11.53818499
2566	11.53817764
2567	11.53814686
2568	11.53810745
2569	11.53808448
2570	11.53772036
2571	11.53769762
2572	11.53734103
2573	11.53712095
2574	11.53707394
2575	11.53704196
2576	11.53700267
2577	11.53677586
2578	11.53675353
2579	11.53673999
2580	11.53670846
2581	11.53655578
2582	11.53651153
2583	11.53628194
2584	11.53617052
2585	11.53601291
2586	11.53597734
2587	11.53595551
2588	11.53564103
2589	11.53560386
2590	11.53541341
2591	11.53537764
2592	11.53498256
2593	11.53478634
2594	11.53455991
2595	11.53451929
2596	11.53449636
2597	11.53417047
2598	11.53402162
2599	11.53400013
2600	11.53385418
2601	11.53357989
2602	11.53346755
2603	11.53335953
2604	11.53314878
2605	11.53281974
2606	11.53274427
2607	11.53272287
2608	11.53251788
2609	11.53222243
2610	11.53218707
2611	11.53194547
2612	11.53191385
2613	11.53187272
2614	11.53183744
2615	11.53180441
2616	11.53173469
2617	11.53171529
2618	11.5316801
2619	11.53157424
2620	11.5313903
2621	11.531348
2622	11.53131566
2623	11.53126197
2624	11.53115388
2625	11.53106951
2626	11.53102519
2627	11.53096868
2628	11.53084532
2629	11.53052808
2630	11.53022395
2631	11.53013648
2632	11.53010871
2633	11.53006607
2634	11.52983142
2635	11.52967371
2636	11.52963748
2637	11.52929539
2638	11.52905878
2639	11.52901774
2640	11.52899658
2641	11.52896021
2642	11.52890337
2643	11.52887569
2644	11.52884085
2645	11.52881846
2646	11.52879662
2647	11.52877491
2648	11.52874433
2649	11.52840542
2650	11.52817953
2651	11.52814713
2652	11.52810816
2653	11.52807009
2654	11.52801592
2655	11.52797613
2656	11.52794684
2657	11.52789053
2658	11.52785866
2659	11.52781331
2660	11.52768535
2661	11.52764454
2662	11.52761649
2663	11.52733272
2664	11.52728916
2665	11.5272675
2666	11.52723308
2667	11.52715396
2668	11.52713526
2669	11.52709335
2670	11.52707165
2671	11.52678032
2672	11.5266197
2673	11.52651186
2674	11.52630883
2675	11.52628974
2676	11.52606806
2677	11.52603375
2678	11.52599926
2679	11.52595991
2680	11.52582828
2681	11.52579618
2682	11.5257569
2683	11.52571179
2684	11.52568149
2685	11.52544524
2686	11.52540967
2687	11.52522326
2688	11.52509795
2689	11.52505633
2690	11.52501866
2691	11.52491297
2692	11.5246933
2693	11.52456098
2694	11.5241495
2695	11.52410644
2696	11.52406346
2697	11.524019
2698	11.52398772
2699	11.52364478
2700	11.52362487
2701	11.523582
2702	11.52337443
2703	11.52335271
2704	11.52333038
2705	11.52310843
2706	11.52307667
2707	11.5229695
2708	11.52293931
2709	11.52278035
2710	11.52253071
2711	11.52248048
2712	11.52244669
2713	11.52203234
2714	11.521999
2715	11.52196854
2716	11.52194802
2717	11.5217646
2718	11.52173091
2719	11.52164601
2720	11.52161278
2721	11.52154082
2722	11.52137053
2723	11.52103497
2724	11.52101306
2725	11.52090616
2726	11.5207995
2727	11.52076972
2728	11.52072614
2729	11.52068652
2730	11.52063704
2731	11.52060857
2732	11.52059785
2733	11.52056305
2734	11.52032451
2735	11.52028964
2736	11.52017048
2737	11.51989562
2738	11.51986218
2739	11.51972757
2740	11.51970602
2741	11.5195088
2742	11.51933937
2743	11.51931675
2744	11.51928336
2745	11.51924636
2746	11.51921551
2747	11.51917663
2748	11.51893752
2749	11.51886624
2750	11.51883565
2751	11.51880239
2752	11.51876279
2753	11.51872873
2754	11.51865384
2755	11.51840102
2756	11.51802182
2757	11.51794245
2758	11.51789926
2759	11.51786713
2760	11.51767773
2761	11.51763431
2762	11.51761303
2763	11.51757839
2764	11.51754393
2765	11.5175042
2766	11.51733794
2767	11.51729771
2768	11.51709072
2769	11.51705809
2770	11.51701801
2771	11.51699208
2772	11.51683102
2773	11.51679799
2774	11.5165169
2775	11.51643547
2776	11.51611727
2777	11.51581666
2778	11.51552969
2779	11.51552267
2780	11.51539664
2781	11.51508338
2782	11.51504132
2783	11.51502364
2784	11.51482587
2785	11.51459261
2786	11.51439046
2787	11.51435801
2788	11.51424734
2789	11.51390339
2790	11.5138691
2791	11.51384875
2792	11.51381633
2793	11.51361348
2794	11.51358263
2795	11.51342132
2796	11.51324665
2797	11.51322654
2798	11.51320259
2799	11.51318175
2800	11.51314945
2801	11.51307948
2802	11.51291972
2803	11.51272208
2804	11.5127012
2805	11.5126671
2806	11.51261751
2807	11.51257895
2808	11.5125654
2809	11.51254464
2810	11.51246688
2811	11.51242841
2812	11.51227283
2813	11.51224014
2814	11.51213451
2815	11.51209832
2816	11.51203095
2817	11.51199255
2818	11.5119532
2819	11.51192327
2820	11.51189337
2821	11.51179216
2822	11.51177196
2823	11.51175434
2824	11.51171831
2825	11.51158556
2826	11.51115315
2827	11.51093497
2828	11.51071439
2829	11.51068061
2830	11.5106471
2831	11.51061801
2832	11.51046745
2833	11.51043558
2834	11.51040816
2835	11.51007314
2836	11.51004132
2837	11.5099249
2838	11.50989733
2839	11.50975557
2840	11.50955895
2841	11.50953806
2842	11.50949725
2843	11.50939605
2844	11.50938579
2845	11.50933153
2846	11.50913044
2847	11.50909829
2848	11.50906258
2849	11.50903048
2850	11.50901295
2851	11.50898136
2852	11.5086179
2853	11.50859822
2854	11.50851202
2855	11.50849176
2856	11.50845129
2857	11.50842952
2858	11.50840004
2859	11.50836807
2860	11.50833681
2861	11.50831722
2862	11.50797388
2863	11.50794433
2864	11.50756823
2865	11.50728026
2866	11.50724866
2867	11.50689708
2868	11.50679189
2869	11.50676003
2870	11.50672359
2871	11.5067116
2872	11.50668035
2873	11.50664128
2874	11.50662117
2875	11.50659316
2876	11.50635802
2877	11.50612444
2878	11.50606928
2879	11.50586983
2880	11.50572573
2881	11.50562218
2882	11.50549508
2883	11.50545815
2884	11.50539103
2885	11.50535807
2886	11.50514532
2887	11.50493431
2888	11.50490137
2889	11.50487007
2890	11.50471457
2891	11.50463297
2892	11.50444202
2893	11.50423916
2894	11.50420811
2895	11.50418074
2896	11.50409154
2897	11.50371668
2898	11.50351714
2899	11.50341367
2900	11.50333391
2901	11.50323029
2902	11.50304043
2903	11.50300769
2904	11.5029678
2905	11.5029369
2906	11.5029055
2907	11.5027696
2908	11.50273822
2909	11.50270235
2910	11.50264951
2911	11.50234547
2912	11.50232625
2913	11.50212289
2914	11.50209034
2915	11.50205342
2916	11.50190904
2917	11.50189212
2918	11.50181923
2919	11.50175042
2920	11.50145786
2921	11.5014436
2922	11.50142349
2923	11.50139106
2924	11.50132401
2925	11.5011823
2926	11.50103024
2927	11.50061618
2928	11.50028637
2929	11.5002516
2930	11.50023253
2931	11.49974626
2932	11.49955265
2933	11.49944421
2934	11.49923886
2935	11.49920829
2936	11.49917546
2937	11.49903308
2938	11.49899842
2939	11.49896774
2940	11.49893674
2941	11.49890577
2942	11.4988268
2943	11.4986486
2944	11.49862925
2945	11.49859713
2946	11.49849334
2947	11.49846126
2948	11.49826004
2949	11.49815223
2950	11.49807887
2951	11.49805715
2952	11.49762406
2953	11.4975653
2954	11.49753447
2955	11.49750367
2956	11.49747172
2957	11.49742058
2958	11.49733171
2959	11.49731272
2960	11.49693857
2961	11.49690048
2962	11.49673543
2963	11.49649424
2964	11.49646405
2965	11.49636079
2966	11.49627881
2967	11.49619757
2968	11.49616946
2969	11.49612518
2970	11.49610535
2971	11.49605788
2972	11.49599271
2973	11.49588531
2974	11.49586422
2975	11.49583414
2976	11.49580356
2977	11.49579088
2978	11.49575672
2979	11.4954149
2980	11.49504804
2981	11.49501752
2982	11.49498755
2983	11.49493663
2984	11.494905
2985	11.49467111
2986	11.49456836
2987	11.49446157
2988	11.49443115
2989	11.49441226
2990	11.49431641
2991	11.49419853
2992	11.49416851
2993	11.49406989
2994	11.49405025
2995	11.49394332
2996	11.49383064
2997	11.49366717
2998	11.49336904
2999	11.49325697
3000	11.49323833
3001	11.49322635
3002	11.49311945
3003	11.49293165
3004	11.49256296
3005	11.49238714
3006	11.49220633
3007	11.49209997
3008	11.49194509
3009	11.49190514
3010	11.49187502
3011	11.4916486
3012	11.49161701
3013	11.49127792
3014	11.4912478
3015	11.49122825
3016	11.4911579
3017	11.49112232
3018	11.49096321
3019	11.49091088
3020	11.4906215
3021	11.49037326
3022	11.49033952
3023	11.49030939
3024	11.49029028
3025	11.49025886
3026	11.49015253
3027	11.49012113
3028	11.49009123
3029	11.49005148
3030	11.48979342
3031	11.48963933
3032	11.48960991
3033	11.4894921
3034	11.48929978
3035	11.48900336
3036	11.48863088
3037	11.48861229
3038	11.48829792
3039	11.48804005
3040	11.48797342
3041	11.48789787
3042	11.48786432
3043	11.48757414
3044	11.48727147
3045	11.48710964
3046	11.48709066
3047	11.48692728
3048	11.4868979
3049	11.48669513
3050	11.48632827
3051	11.48602982
3052	11.48600044
3053	11.4859462
3054	11.48592899
3055	11.48589773
3056	11.4858554
3057	11.48564873
3058	11.48544795
3059	11.48525731
3060	11.48521966
3061	11.48518163
3062	11.48515233
3063	11.48503021
3064	11.48500777
3065	11.48496851
3066	11.48481748
3067	11.48478657
3068	11.48475705
3069	11.48472593
3070	11.48435512
3071	11.48432538
3072	11.48431111
3073	11.48427454
3074	11.48391239
3075	11.48375145
3076	11.48351219
3077	11.48342141
3078	11.48328941
3079	11.48306064
3080	11.48294556
3081	11.48293416
3082	11.48277393
3083	11.48275961
3084	11.48272196
3085	11.48257226
3086	11.48219737
3087	11.48195895
3088	11.48192985
3089	11.48186943
3090	11.48184038
3091	11.48155695
3092	11.48137714
3093	11.48136266
3094	11.48133307
3095	11.48129812
3096	11.48128391
3097	11.48121449
3098	11.48119617
3099	11.48117214
3100	11.48115788
3101	11.48083623
3102	11.48080663
3103	11.48076917
3104	11.48074207
3105	11.48035386
3106	11.48024911
3107	11.48000046
3108	11.47997084
3109	11.47960872
3110	11.47960226
3111	11.47956024
3112	11.47935142
3113	11.47932449
3114	11.47920106
3115	11.47916897
3116	11.47895535
3117	11.47893924
3118	11.47890191
3119	11.47888559
3120	11.47887596
3121	11.47884661
3122	11.4787414
3123	11.4787221
3124	11.47869264
3125	11.47832614
3126	11.47829048
3127	11.47793404
3128	11.47777474
3129	11.47774186
3130	11.47770903
3131	11.47769953
3132	11.47767027
3133	11.47736316
3134	11.47724353
3135	11.47721488
3136	11.47695155
3137	11.47686637
3138	11.47664788
3139	11.47662087
3140	11.47642672
3141	11.47639814
3142	11.47637907
3143	11.47627644
3144	11.4762479
3145	11.47621913
3146	11.47588919
3147	11.47567013
3148	11.47563315
3149	11.47551565
3150	11.47516519
3151	11.475151
3152	11.47512833
3153	11.47511033
3154	11.47502895
3155	11.47485006
3156	11.47482162
3157	11.47479261
3158	11.47475191
3159	11.47455069
3160	11.47452065
3161	11.47450944
3162	11.47429826
3163	11.47426931
3164	11.47412856
3165	11.47377284
3166	11.47375856
3167	11.47372965
3168	11.47369433
3169	11.47365665
3170	11.4736357
3171	11.47359904
3172	11.4735013
3173	11.47347248
3174	11.47334543
3175	11.47324051
3176	11.47316335
3177	11.47313349
3178	11.47311556
3179	11.47299846
3180	11.47274383
3181	11.47259474
3182	11.47249047
3183	11.47237843
3184	11.47225466
3185	11.47215394
3186	11.47195099
3187	11.47192068
3188	11.47174809
3189	11.47171829
3190	11.47157094
3191	11.47150447
3192	11.4713936
3193	11.47135188
3194	11.47132177
3195	11.4713157
3196	11.47127953
3197	11.4712511
3198	11.47116086
3199	11.47113283
3200	11.47093975
3201	11.47058603
3202	11.47027906
3203	11.47022768
3204	11.47020993
3205	11.47017993
3206	11.47015196
3207	11.47008304
3208	11.47006948
3209	11.47005187
3210	11.46970072
3211	11.46944417
3212	11.46901974
3213	11.46899016
3214	11.46897278
3215	11.46863987
3216	11.46862217
3217	11.46860446
3218	11.46839316
3219	11.46835983
3220	11.46822041
3221	11.46780416
3222	11.46778652
