iter	Logloss
265	0.2741207051
266	0.2739050174
267	0.2736811441
268	0.273430929
269	0.2731879348
270	0.2729172698
271	0.2727183295
272	0.2724907377
273	0.2722534729
274	0.2720055695
275	0.2717475163
276	0.2715423659
277	0.2712985894
278	0.2710558813
279	0.270800807
280	0.2705782154
281	0.2703035952
282	0.2700425787
283	0.2698076918
284	0.2696056942
285	0.269308429
286	0.2691016606
287	0.2688095685
288	0.2685201916
289	0.2682345157
290	0.2679091917
291	0.2675726535
292	0.2673059239
293	0.2670561276
294	0.2668417168
295	0.2666047544
296	0.2663171168
297	0.2660586908
298	0.2658777075
299	0.2656907992
300	0.2654793065
301	0.2652744003
302	0.2650211906
303	0.2647807944
304	0.2645759834
305	0.2643881293
306	0.264188494
307	0.2638976362
308	0.2636496914
309	0.2634408711
310	0.2631725749
311	0.2629240143
312	0.2626889203
313	0.2624571673
314	0.2622254577
315	0.2620169441
316	0.2618410189
317	0.2616040563
318	0.2614300366
319	0.2612536192
320	0.2609682064
321	0.2607518109
322	0.260594293
323	0.2603852334
324	0.2602105371
325	0.2599889414
326	0.2598140371
327	0.2596067167
328	0.2593744544
329	0.2590876114
330	0.258900884
331	0.2586567071
332	0.2584894135
333	0.2582346198
334	0.2580732685
335	0.2578081465
336	0.2575299579
337	0.2573399285
338	0.2571205747
339	0.2569628715
340	0.2567978923
341	0.256626738
342	0.2564631327
343	0.2562258007
344	0.2560193828
345	0.2558372884
346	0.2556170488
347	0.255464129
348	0.2553101627
349	0.2551512479
350	0.2549523892
351	0.2547369248
352	0.2545234771
353	0.2543556839
354	0.2541686035
355	0.2539954618
356	0.2538474793
357	0.2536621048
358	0.253498044
359	0.253280459
360	0.2531186537
361	0.252910158
362	0.2527670378
363	0.2525690854
364	0.2523664004
365	0.2521740147
366	0.2519964374
367	0.2517834555
368	0.2516303169
369	0.2514614325
370	0.2512320628
371	0.2510853985
372	0.2508778691
373	0.2507193806
374	0.2505516026
375	0.2503758177
376	0.2502268711
377	0.2500724521
378	0.2499133299
379	0.2496866833
380	0.2495382313
381	0.2493898555
382	0.2492084604
383	0.2490633869
384	0.2488920349
385	0.248716886
386	0.2485022279
387	0.2483272837
388	0.248129611
389	0.24793728
390	0.2477854367
391	0.2476124694
392	0.2474157641
393	0.2472326057
394	0.2470304522
395	0.2468522224
396	0.2467227847
397	0.246554603
398	0.2463892064
399	0.2461583971
400	0.2459567986
401	0.245770007
402	0.2456061129
403	0.2453774529
404	0.2452182073
405	0.2450759414
406	0.2449197633
407	0.2447290112
408	0.2445490448
409	0.2443938222
410	0.2442551275
411	0.2440625009
412	0.2438965011
413	0.2437540816
414	0.24362021
415	0.2433660798
416	0.2431992999
417	0.2430455823
418	0.2429270704
419	0.2427328339
420	0.2425653989
421	0.2424347379
422	0.2422957503
423	0.2421139552
424	0.2419387479
425	0.2417715092
426	0.2415992708
427	0.2414171459
428	0.2412813601
429	0.2411516584
430	0.2409636552
431	0.240793933
432	0.2406244153
433	0.240473921
434	0.2403032682
435	0.2401394097
436	0.2399520946
437	0.2397743767
438	0.2396494129
439	0.2394622087
440	0.2393147355
441	0.2391873129
442	0.2390353905
443	0.2388743797
444	0.2387591303
445	0.2386037563
446	0.2384610632
447	0.2383004294
448	0.2381679103
449	0.2380299021
450	0.2377936745
451	0.2376025879
452	0.237399281
453	0.2372437423
454	0.2370953057
455	0.236960588
456	0.2367998443
457	0.2366728548
458	0.2365247908
459	0.2363582198
460	0.2362066176
461	0.2360746047
462	0.2359561455
463	0.2358311929
464	0.2356388216
465	0.235480317
466	0.2353094469
467	0.2351138936
468	0.2349588417
469	0.2348128765
470	0.2345905013
471	0.2344199233
472	0.2342389972
473	0.2340481735
474	0.2338409723
475	0.2336465118
476	0.2335005461
477	0.2333602386
478	0.2332225559
479	0.2331207725
480	0.2329918666
481	0.2328563234
482	0.2327158638
483	0.2325535313
484	0.2323996108
485	0.2322657832
486	0.2321139705
487	0.2319948188
488	0.2318580247
489	0.2317609622
490	0.2316180225
491	0.2314735428
492	0.2313436923
493	0.2311648026
494	0.2310282115
495	0.2308676707
496	0.2307074425
497	0.2305316132
498	0.2304151982
499	0.2302414265
500	0.2301108765
501	0.2299669334
502	0.2298307471
503	0.2296963871
504	0.2295466835
505	0.2293972381
506	0.2292406764
507	0.2290920866
508	0.2289621316
509	0.2288215927
510	0.2286320606
511	0.2285031801
512	0.228350867
513	0.2282247891
514	0.2281389262
515	0.2280084279
516	0.2278967573
517	0.2277651169
518	0.2276018582
519	0.2274785399
520	0.2273321464
521	0.2271559831
522	0.2270180938
523	0.2269059741
524	0.226751067
525	0.2266126239
526	0.2265195947
527	0.2264229653
528	0.2262781448
529	0.2261428462
530	0.226004449
531	0.2258624909
532	0.2257248078
533	0.2255873821
534	0.2254319006
535	0.2252799451
536	0.2252006502
537	0.2250468788
538	0.2249082987
539	0.2247927259
540	0.224686918
541	0.2245721877
542	0.2244149881
543	0.2243066385
544	0.2241931494
545	0.2240432117
546	0.2239027712
547	0.2237508911
548	0.2236104562
549	0.2234867149
550	0.2233523559
551	0.2232451086
552	0.2231259583
553	0.223011554
554	0.2228913237
555	0.2227530977
556	0.2226159538
557	0.2225093418
558	0.2223925096
559	0.2222955219
560	0.2221676548
561	0.2220341167
562	0.2219205214
563	0.2217882397
564	0.2216280902
565	0.2215131827
566	0.2214198999
567	0.221302763
568	0.2211799182
569	0.2210662647
570	0.2209448936
571	0.2208136735
572	0.2206767961
573	0.220564255
574	0.2204425967
575	0.2203578931
576	0.22022663
577	0.2200712234
578	0.2199780385
579	0.219847408
580	0.219724993
581	0.219624894
582	0.2194888619
583	0.2193915347
584	0.2192555083
585	0.2191109176
586	0.2190005028
587	0.2188985389
588	0.2187712677
589	0.2186276097
590	0.2185241448
591	0.2184073966
592	0.2182896972
593	0.2181648188
594	0.2180702912
595	0.2179449457
596	0.2177872138
597	0.2176560679
598	0.2175478457
599	0.2174023836
600	0.2173140286
601	0.2172047359
602	0.2170656515
603	0.216970308
604	0.2168299788
605	0.2167228579
606	0.2166272319
607	0.2165045912
608	0.2163599522
609	0.2162400577
610	0.2161523531
611	0.2160542216
612	0.2159254325
613	0.2157977397
614	0.2156458695
615	0.2154962109
616	0.2153762726
617	0.2152608048
618	0.215149763
619	0.2150538754
620	0.2149278145
621	0.214817075
622	0.2146640291
623	0.2145336274
624	0.2143783383
625	0.2142455411
626	0.2141301808
627	0.2140032336
628	0.2139044933
629	0.2137708669
630	0.2136700944
631	0.2135647626
632	0.2134540566
633	0.2133168866
634	0.2131751523
635	0.2130837186
636	0.212961624
637	0.2128535946
638	0.2127758047
639	0.2126838972
640	0.212517503
641	0.2124175287
642	0.2123039676
643	0.212216389
644	0.2121142037
645	0.2120085349
646	0.2119015647
647	0.2117745728
648	0.2116640236
649	0.2115341889
650	0.2114159613
651	0.2113125816
652	0.2111540888
653	0.211028084
654	0.2109022359
655	0.2107944145
656	0.2106496138
657	0.2105735662
658	0.2104694492
659	0.2103443577
660	0.2102432585
661	0.2101378086
662	0.2100555084
663	0.2099485382
664	0.2098418444
665	0.2097090789
666	0.2095926939
667	0.2094879655
668	0.2094148646
669	0.2093017519
670	0.2092232604
671	0.2090970895
672	0.2090041149
673	0.2089171191
674	0.2088234726
675	0.2087030528
676	0.2086264285
677	0.2084989255
678	0.2084034685
679	0.2082774955
680	0.2081948736
681	0.2081105446
682	0.2080140593
683	0.2079257428
684	0.2078275392
685	0.2077230101
686	0.2075914604
687	0.2075293026
688	0.2074367066
689	0.2073480821
690	0.2072606708
691	0.2071576383
692	0.2070411293
693	0.2069498573
694	0.2068464758
695	0.2067379971
696	0.2066127284
697	0.206513719
698	0.2064250763
699	0.206328647
700	0.2062007984
701	0.2061253677
702	0.2060398829
703	0.2059629678
704	0.2058643495
705	0.2057578734
706	0.2056622006
707	0.2055437464
708	0.2054312673
709	0.2053487364
710	0.2052673083
711	0.2051690744
712	0.205053343
713	0.2049597351
714	0.2048532693
715	0.2047421639
716	0.2046679473
717	0.2045659383
718	0.2044495143
719	0.2043430901
720	0.2042398295
721	0.2041385366
722	0.2040409122
723	0.2039516594
724	0.2038578781
725	0.2037408288
726	0.2036663508
727	0.2035655554
728	0.203461656
729	0.2033957216
730	0.203317579
731	0.2032302964
732	0.2030998732
733	0.2029803562
734	0.2028989435
735	0.202812622
736	0.2027209804
737	0.2026570045
738	0.2025436941
739	0.2024266407
740	0.2023476554
741	0.2022704674
742	0.2021643007
743	0.2021105662
744	0.2019971673
745	0.2019002704
746	0.2018060844
747	0.2017066006
748	0.2015931546
749	0.2014920727
750	0.2013860422
751	0.201272144
752	0.2011737246
753	0.2010841465
754	0.2009854449
755	0.2008865969
756	0.2008055216
757	0.2006966714
758	0.2005960607
759	0.2005216817
760	0.2004354115
761	0.2003128298
762	0.2002046471
763	0.2000914028
764	0.2000382033
765	0.1999503425
766	0.1998493564
767	0.1997788486
768	0.1996637303
769	0.1995401714
770	0.1994315701
771	0.1993082472
772	0.1992184133
773	0.1991068725
774	0.1990082847
775	0.1988895921
776	0.1988096725
777	0.1987219409
778	0.1986120266
779	0.1985337452
780	0.1984341858
781	0.1983594867
782	0.1982548748
783	0.1981710005
784	0.1980697414
785	0.1979813297
786	0.1978987595
787	0.1978399459
788	0.1977515651
789	0.1976649075
790	0.1976065531
791	0.197547278
792	0.1974683641
793	0.1973833411
794	0.1973743065
795	0.1972932772
796	0.1971716112
797	0.1970546428
798	0.1969543954
799	0.196856956
800	0.1967649936
801	0.1967000013
802	0.1966119895
803	0.1965753914
804	0.1964706
805	0.1963689648
806	0.1962966396
807	0.1961821136
808	0.1960739954
809	0.1959506339
810	0.1958629219
811	0.1957516878
812	0.1956556917
813	0.1955199673
814	0.1954025952
815	0.195361365
816	0.1952571299
817	0.1951799354
818	0.1950964793
819	0.1950178958
820	0.1949309313
821	0.1948557428
822	0.1947218674
823	0.1946470888
824	0.1945301529
825	0.1944505081
826	0.194360088
827	0.19425869
828	0.1941496765
829	0.1940209727
830	0.1939564782
831	0.1938832665
832	0.193770065
833	0.1936621376
834	0.1935562583
835	0.1934749952
836	0.1933839134
837	0.1932959376
838	0.1932230629
839	0.1931344487
840	0.1930239236
841	0.1929230612
842	0.192812002
843	0.1927305578
844	0.19265643
845	0.1925657182
846	0.1924224013
847	0.1923244064
848	0.1922495361
849	0.192117811
850	0.1920139404
851	0.1919257777
852	0.1918108699
853	0.1916985726
854	0.1916073849
855	0.1915114988
856	0.1914512043
857	0.1913671676
858	0.1912642481
859	0.1912094602
860	0.1911454627
861	0.1910445854
862	0.1909664662
863	0.190892183
864	0.1907891397
865	0.1906965168
866	0.1906133624
867	0.1905290149
868	0.1904331112
869	0.1903588309
870	0.1902846167
871	0.1902035882
872	0.1901158706
873	0.1899998133
874	0.1899897899
875	0.189914682
876	0.1898276436
877	0.1897072674
878	0.1896105575
879	0.1895125148
880	0.1894322079
881	0.189352322
882	0.1892338098
883	0.1891612734
884	0.1890716457
885	0.1889820711
886	0.1889128707
887	0.1888540718
888	0.1887575469
889	0.1886956819
890	0.1886262064
891	0.1885230029
892	0.1884054053
893	0.1883185607
894	0.1883047841
895	0.1882597543
896	0.1881750315
897	0.1880824113
898	0.1880182629
899	0.1879457449
900	0.1878744995
901	0.1877949838
902	0.1877318875
903	0.1876456752
904	0.1876397125
905	0.1875412741
906	0.1874954653
907	0.1874412098
908	0.1873186291
909	0.1872307527
910	0.1871929233
911	0.1871146255
912	0.1870286152
913	0.1869618624
914	0.1868956841
915	0.1868006917
916	0.1867061979
917	0.1866233114
918	0.1865665392
919	0.1864702167
920	0.1863823139
921	0.1863243263
922	0.186224756
923	0.1861674258
924	0.1860872223
925	0.1860637255
926	0.1859651963
927	0.1858543079
928	0.1858451932
929	0.185753262
930	0.1856598625
931	0.1856011766
932	0.1855101201
933	0.1854173235
934	0.185331818
935	0.1852292073
936	0.1851389363
937	0.1850484899
938	0.1849559751
939	0.1848663782
940	0.184778733
941	0.1846958161
942	0.1845977636
943	0.1845099879
944	0.1844455066
945	0.1843644208
946	0.1843040644
947	0.1842349066
948	0.1841347168
949	0.1840591972
950	0.1839500143
951	0.1838819599
952	0.1837880223
953	0.183712985
954	0.1836457702
955	0.18355324
956	0.1835484676
957	0.1834870782
958	0.1834575881
959	0.1833888842
960	0.1832968022
961	0.1832298473
962	0.1831761159
963	0.1831215693
964	0.1830462443
965	0.1829561043
966	0.1828595818
967	0.1828224163
968	0.1827999868
969	0.1827295907
970	0.1827221144
971	0.1826256161
972	0.1825482371
973	0.182489858
974	0.1824000857
975	0.1823357053
976	0.1822851303
977	0.182217711
978	0.1821366123
979	0.1820670373
980	0.1820007118
981	0.181954354
982	0.1819007516
983	0.1818204647
984	0.1817667604
985	0.1817174752
986	0.1816581574
987	0.1815867423
988	0.1814869742
989	0.1814283168
990	0.1813292312
991	0.1813042592
992	0.1812065643
993	0.1812022739
994	0.1811987758
995	0.1811066345
996	0.1810340679
997	0.1809430844
998	0.1808612095
999	0.1807877386
