iter	Logloss
202	0.1305408464
203	0.1304150644
204	0.1302808975
205	0.1302169677
206	0.1301447006
207	0.1300262893
208	0.1298538265
209	0.1297908477
210	0.1297123232
211	0.1296278824
212	0.1295220859
213	0.1293779312
214	0.1292259169
215	0.129169832
216	0.1291157623
217	0.1289906199
218	0.1289086635
219	0.1288381134
220	0.1287844529
221	0.1286968892
222	0.1285504298
223	0.1285013244
224	0.1283553543
225	0.1282398683
226	0.128153465
227	0.1280840029
228	0.1279513435
229	0.1279056876
230	0.1278712855
231	0.1278046405
232	0.1277068202
233	0.1276465652
234	0.1275223775
235	0.1274573554
236	0.1273558046
237	0.1273117561
238	0.127188758
239	0.1270893664
240	0.1269957355
241	0.1269436012
242	0.1268397119
243	0.1267477103
244	0.1266595809
245	0.126611232
246	0.1265137017
247	0.1264232897
248	0.1263812743
249	0.1263252504
250	0.1262495301
251	0.1261784855
252	0.1261009559
253	0.1260146052
254	0.125982927
255	0.1259333754
256	0.1258841406
257	0.1258465496
258	0.1258138043
259	0.1257841589
260	0.1257407517
261	0.1256934029
262	0.1256429857
263	0.1256208559
264	0.1255548504
265	0.12553026
266	0.1254862756
267	0.1254466771
268	0.1254091509
269	0.1253210323
270	0.1252539127
271	0.1252290307
272	0.1251823336
273	0.1251540662
274	0.1251241929
275	0.1250664593
276	0.1250336957
277	0.1249966132
278	0.1249640901
279	0.1249005928
280	0.1248622512
281	0.1248067311
282	0.124788744
283	0.1247488142
284	0.1246761889
285	0.1246070204
286	0.1245327931
287	0.1244618592
288	0.1244112619
289	0.1243626678
290	0.1243033054
291	0.1242791124
292	0.124227016
293	0.1242100429
294	0.1241900391
295	0.1241656701
296	0.1241524631
297	0.1241283547
298	0.1240829618
299	0.1240364174
300	0.1240079787
301	0.1239955084
302	0.1239756759
303	0.1239288098
304	0.1238846218
305	0.1238717932
306	0.1238500544
307	0.1238074133
308	0.1237487788
309	0.1237341629
310	0.1237070009
311	0.123693042
312	0.123667327
313	0.1236188559
314	0.1235933036
315	0.1235614715
316	0.1235414062
317	0.1234956964
318	0.1234694305
319	0.1234499243
320	0.1234380624
321	0.1234160712
322	0.1233784857
323	0.1233348314
324	0.1233138134
325	0.1232720942
326	0.1232565303
327	0.123206516
328	0.1231582754
329	0.1231447691
330	0.1231205684
331	0.1230805385
332	0.1230680493
333	0.1230293141
334	0.1230218419
335	0.1229865957
336	0.1229777435
337	0.122921251
338	0.1229069117
339	0.1228796996
340	0.1228404999
341	0.1228214058
342	0.1227778221
343	0.1227400978
344	0.1226994616
345	0.1226885657
346	0.1226683652
347	0.1226649387
348	0.1226281104
349	0.122610792
350	0.1225722513
351	0.1225567376
352	0.1225435514
353	0.1225097725
354	0.1224871083
355	0.1224751883
356	0.1224460844
357	0.1224251622
358	0.1224108961
359	0.1224038614
360	0.12237742
361	0.1223626443
362	0.1223593098
363	0.1223419221
364	0.122299003
365	0.1222917263
366	0.1222716285
367	0.1222480171
368	0.1222364153
369	0.1222199629
370	0.1221853069
371	0.1221471743
372	0.1221395911
373	0.1221242113
374	0.1220811312
375	0.1220587152
376	0.1220499327
377	0.1220084939
378	0.1219954586
379	0.121989102
380	0.1219798664
381	0.1219513966
382	0.1219351534
383	0.1218991095
384	0.121890323
385	0.1218761974
386	0.1218520441
387	0.1218466418
388	0.1218163531
389	0.1217850138
390	0.1217481638
391	0.1217172768
392	0.1217111128
393	0.1216845441
394	0.1216674112
395	0.1216354835
396	0.1216205379
397	0.1215873745
398	0.1215708726
399	0.1215526913
400	0.1215191104
401	0.1214880779
402	0.1214801099
403	0.1214750407
404	0.1214443483
405	0.1214168826
406	0.1213842284
407	0.1213684234
408	0.1213541762
409	0.1213258561
410	0.1213158955
411	0.12129203
412	0.1212605805
413	0.1212321979
414	0.1212095335
415	0.1212002636
416	0.1211781107
417	0.1211689652
418	0.1211494695
419	0.12113137
420	0.1211242498
421	0.1211052919
422	0.1210708994
423	0.1210620551
424	0.1210531138
425	0.1210396307
426	0.1210126983
427	0.1209799134
428	0.1209575444
429	0.1209529379
430	0.1209381178
431	0.1209225258
432	0.1209122131
433	0.1209087183
434	0.1208945482
435	0.1208703288
436	0.1208589121
437	0.1208380937
438	0.1208227937
439	0.1208014738
440	0.1207867339
441	0.1207732539
442	0.1207621463
443	0.1207536147
444	0.1207293154
445	0.1207147416
446	0.1206845734
447	0.1206705954
448	0.1206436685
449	0.1206191915
450	0.1205999155
451	0.1205912338
452	0.1205811792
453	0.1205662658
454	0.1205419066
455	0.1205361443
456	0.1205063273
457	0.1204937915
458	0.1204812583
459	0.1204494973
460	0.1204218664
461	0.1204017223
462	0.1203908439
463	0.1203868121
464	0.1203585272
465	0.1203376981
466	0.1203121062
467	0.1203029107
468	0.1202764184
469	0.1202523555
470	0.1202375102
471	0.1202185741
472	0.1202123096
473	0.1201933759
474	0.1201721955
475	0.1201616406
476	0.1201485987
477	0.120126665
478	0.120112888
479	0.1200965529
480	0.1200890949
481	0.1200805879
482	0.1200635321
483	0.1200487117
484	0.1200375024
485	0.1200147905
486	0.120003791
487	0.1199792904
488	0.1199582415
489	0.1199326323
490	0.1199272228
491	0.1199229405
492	0.1199087646
493	0.1199062037
494	0.1198859773
495	0.1198784233
496	0.1198597344
497	0.119849849
498	0.1198452506
499	0.1198425313
500	0.1198291945
501	0.1198199981
502	0.1197953782
503	0.1197913213
504	0.1197608613
505	0.1197433213
506	0.1197210086
507	0.1197160075
508	0.1197137322
509	0.1196994324
510	0.1196757005
511	0.1196717454
512	0.1196595179
513	0.1196410522
514	0.119631457
515	0.1196182929
516	0.1196092087
517	0.1195855509
518	0.1195731041
519	0.1195692116
520	0.1195534713
521	0.1195424733
522	0.1195319216
523	0.1195196667
524	0.1195112545
525	0.1194892661
526	0.1194820368
527	0.1194759692
528	0.1194574128
529	0.1194519355
530	0.1194386905
531	0.1194188676
532	0.1194078079
533	0.1193887788
534	0.1193758455
535	0.1193653952
536	0.1193627818
537	0.1193533008
538	0.1193449229
539	0.1193410288
540	0.119318919
541	0.1193119557
542	0.119290344
543	0.1192876026
544	0.1192644112
545	0.1192380215
546	0.1192273055
547	0.1192101381
548	0.1191927903
549	0.1191842307
550	0.1191597557
551	0.1191522316
552	0.1191413364
553	0.1191261301
554	0.1191148298
555	0.1190965927
556	0.1190832157
557	0.1190666894
558	0.1190599481
559	0.1190515136
560	0.1190487269
561	0.1190394356
562	0.1190300329
563	0.1190199707
564	0.1190061169
565	0.1190010742
566	0.1189889298
567	0.118985597
568	0.1189680467
569	0.1189543649
570	0.1189485119
571	0.118923887
572	0.1189162896
573	0.1189056154
574	0.1188984021
575	0.1188850557
576	0.1188789014
577	0.1188732965
578	0.1188571615
579	0.1188401966
580	0.1188334995
581	0.1188295873
582	0.1188173271
583	0.1188139723
584	0.1188073701
585	0.1187989819
586	0.1187884862
587	0.1187664945
588	0.1187455498
589	0.1187402295
590	0.1187276045
591	0.1187152467
592	0.1187010716
593	0.1186896203
594	0.1186840229
595	0.1186710543
596	0.1186580038
597	0.1186540937
598	0.1186372856
599	0.118623828
600	0.1186192051
601	0.1186059185
602	0.1185920225
603	0.1185789425
604	0.1185614272
605	0.1185574233
606	0.118536185
607	0.1185286115
608	0.1185049482
609	0.1184917241
610	0.1184802623
611	0.1184660075
612	0.118456226
613	0.1184520976
614	0.1184461519
615	0.1184399712
616	0.1184316257
617	0.1184288397
618	0.118422191
619	0.118416644
620	0.1184093549
621	0.1184056573
622	0.1184014948
623	0.1183819392
624	0.1183770424
625	0.1183657923
626	0.1183589623
627	0.1183555938
628	0.1183487562
629	0.1183448867
630	0.118338356
631	0.1183358798
632	0.1183231771
633	0.1183033662
634	0.1182895823
635	0.1182703388
636	0.11826823
637	0.1182567767
638	0.1182488187
639	0.1182361988
640	0.1182306823
641	0.1182267818
642	0.1182220329
643	0.1182069462
644	0.1181898401
645	0.1181771303
646	0.1181542629
647	0.1181374941
648	0.1181337276
649	0.1181298418
650	0.1181148286
651	0.1181127454
652	0.1181053829
653	0.1180950365
654	0.1180794115
655	0.1180749281
656	0.1180602528
657	0.1180448521
658	0.1180300268
659	0.1180209605
660	0.1180135392
661	0.1179993906
662	0.1179838237
663	0.1179802383
664	0.1179675115
665	0.1179574611
666	0.1179520012
667	0.1179405405
668	0.1179287472
669	0.1179149683
670	0.1179116974
671	0.1179057582
672	0.1178926477
673	0.1178895908
674	0.1178830981
675	0.1178786019
676	0.1178723893
677	0.1178618374
678	0.1178485998
679	0.1178457778
680	0.11783929
681	0.1178320839
682	0.1178246622
683	0.1178087434
684	0.1178061405
685	0.1177980058
686	0.117791354
687	0.1177790605
688	0.1177764464
689	0.1177695646
690	0.1177573423
691	0.117742887
692	0.1177359531
693	0.1177288643
694	0.1177244277
695	0.1177076367
696	0.1176893647
697	0.1176773147
698	0.1176658666
699	0.1176524875
700	0.1176388263
701	0.1176258497
702	0.1176094714
703	0.1175990822
704	0.1175921615
705	0.1175865684
706	0.1175809303
707	0.1175714519
708	0.1175589102
709	0.1175452932
710	0.117536045
711	0.1175334322
712	0.1175160435
713	0.1174900413
714	0.1174842752
715	0.1174776145
716	0.1174720361
717	0.1174589772
718	0.1174452163
719	0.1174413528
720	0.1174321966
721	0.117414068
722	0.1174019964
723	0.1173935184
724	0.1173775433
725	0.1173698122
726	0.1173638441
727	0.1173491297
728	0.1173466079
729	0.1173347243
730	0.1173275478
731	0.1173207093
732	0.1173055576
733	0.1172895631
734	0.1172838266
735	0.1172710597
736	0.1172591074
737	0.1172443496
738	0.1172340703
739	0.1172195294
740	0.1172045014
741	0.1171907885
742	0.1171809637
743	0.1171669378
744	0.1171584597
745	0.1171537319
746	0.1171426428
747	0.1171390559
748	0.1171257076
749	0.1171223021
750	0.1171184047
751	0.1171090441
752	0.1170966386
753	0.1170874719
754	0.1170721429
755	0.1170685415
756	0.1170561306
757	0.117045067
758	0.1170383621
759	0.1170284861
760	0.1170170535
761	0.1170027038
762	0.1169942917
763	0.1169905661
764	0.1169873518
765	0.1169749763
766	0.1169572507
767	0.1169521086
768	0.1169415778
769	0.1169311484
770	0.1169209425
771	0.1169033039
772	0.1168947003
773	0.116880586
774	0.1168754867
775	0.1168728442
776	0.1168669961
777	0.1168641361
778	0.1168566327
779	0.1168406888
780	0.1168336442
781	0.1168310433
782	0.1168213159
783	0.1168084515
784	0.1167990634
785	0.1167909811
786	0.1167847292
787	0.1167705671
788	0.1167591682
789	0.1167540977
790	0.116743095
791	0.1167341958
792	0.1167232552
793	0.1167193292
794	0.1167107521
795	0.1167026074
796	0.1166894336
797	0.1166765018
798	0.1166726293
799	0.1166590639
800	0.1166463929
801	0.1166374171
802	0.1166247967
803	0.1166169122
804	0.1166131946
805	0.1165937496
806	0.1165877865
807	0.1165770357
808	0.116572585
809	0.1165523741
810	0.116549233
811	0.1165406395
812	0.1165358811
813	0.1165228347
814	0.1165175628
815	0.1165100178
816	0.1165003221
817	0.1164896005
818	0.1164788302
819	0.1164691978
820	0.1164626516
821	0.1164583609
822	0.1164483106
823	0.1164395156
824	0.1164238826
825	0.1164217175
826	0.1164196806
827	0.1164079313
828	0.1164040056
829	0.1163926484
830	0.1163741956
831	0.1163651507
832	0.1163594859
833	0.1163507162
834	0.1163359576
835	0.1163231676
836	0.1163092952
837	0.1163007666
838	0.1162792363
839	0.1162773844
840	0.1162620131
841	0.1162566002
842	0.1162467287
843	0.1162328133
844	0.1162233695
845	0.1162205594
846	0.1161993329
847	0.1161954158
848	0.1161860898
849	0.1161822093
850	0.1161728877
851	0.1161658108
852	0.1161620408
853	0.1161486844
854	0.1161427793
855	0.1161309716
856	0.1161235849
857	0.1161121387
858	0.1161000573
859	0.1160937655
860	0.1160850838
861	0.1160762396
862	0.1160669178
863	0.1160635801
864	0.1160542845
865	0.1160467063
866	0.116038344
867	0.1160366959
868	0.1160310354
869	0.1160236776
870	0.1160149227
871	0.1160116268
872	0.1159957843
873	0.1159857634
874	0.1159761608
875	0.1159681678
876	0.1159629751
877	0.1159557757
878	0.1159500121
879	0.1159456336
880	0.1159411482
881	0.1159358521
882	0.1159273942
883	0.1159214572
884	0.1159112857
