iter	Logloss
548	0.3728378327
549	0.3728373846
550	0.3728367923
551	0.3727996569
552	0.3727668424
553	0.3727457255
554	0.3727162414
555	0.3726596493
556	0.3725829127
557	0.3725177318
558	0.3724822946
559	0.3724251701
560	0.372358116
561	0.3723150155
562	0.3722626394
563	0.3722137244
564	0.3721424839
565	0.372082552
566	0.3720131412
567	0.3719245275
568	0.3718877249
569	0.371819994
570	0.3717580028
571	0.3717576519
572	0.3717427996
573	0.3717238661
574	0.3716369039
575	0.3715845924
576	0.3715277598
577	0.3714731879
578	0.3714122273
579	0.3713509904
580	0.371246096
581	0.371235475
582	0.3712113504
583	0.371156211
584	0.371124094
585	0.3711236573
586	0.3710523685
587	0.371013202
588	0.3709917874
589	0.3709912324
590	0.3709911827
591	0.3709500721
592	0.3709147305
593	0.3708600163
594	0.3708054179
595	0.3707327354
596	0.3706692111
597	0.3706261661
598	0.3705711146
599	0.3705160646
600	0.3704662845
601	0.370447928
602	0.3704100976
603	0.3703598949
604	0.3703201038
605	0.3702559346
606	0.3702034672
607	0.3702001012
608	0.3701627992
609	0.3701189096
610	0.3700502761
611	0.3700013087
612	0.3699471197
613	0.3699465258
614	0.3699193977
615	0.3698736356
616	0.369838325
617	0.369806405
618	0.3697476411
619	0.3697471627
620	0.3696996796
621	0.3696394762
622	0.3695903445
623	0.36958622
624	0.3695781905
625	0.3695319032
626	0.3694417959
627	0.3694376692
628	0.3694089558
629	0.3693229231
630	0.3692369908
631	0.3691681687
632	0.3691131218
633	0.3690800847
634	0.3690252743
635	0.3689805281
636	0.3689793564
637	0.3689755785
638	0.3689372138
639	0.3689057132
640	0.3688965373
641	0.3688366456
642	0.3687964586
643	0.3687961429
644	0.3687579764
645	0.3687006626
646	0.3686975462
647	0.3686223938
648	0.3685810847
649	0.368494841
650	0.3684948196
651	0.3684388353
652	0.3684388095
653	0.368403789
654	0.3683993443
655	0.3683993304
656	0.3683122858
657	0.3682385845
658	0.368166317
659	0.3681261797
660	0.3680906891
661	0.3680348308
662	0.3679901797
663	0.3679361416
664	0.367886577
665	0.3678566609
666	0.3678204674
667	0.3678200601
668	0.3677738668
669	0.3676980775
670	0.3676519671
671	0.3675883733
672	0.3675218095
673	0.3675119149
674	0.3674978937
675	0.3674678876
676	0.367412695
677	0.3673660693
678	0.367331791
679	0.3673316876
680	0.3672939173
681	0.3672838524
682	0.3672289085
683	0.3671853884
684	0.3671357485
685	0.3670927511
686	0.3670925212
687	0.3670579299
688	0.3670049568
689	0.3669692663
690	0.366934261
691	0.3668828578
692	0.3668399043
693	0.3667781514
694	0.3667305782
695	0.3666652244
696	0.3666637438
697	0.3666191567
698	0.36656469
699	0.3664904044
700	0.3664492498
701	0.3664190151
702	0.3663680992
703	0.3662996437
704	0.3662554587
705	0.3662446109
706	0.3662052396
707	0.366122543
708	0.3661224254
709	0.3661218821
710	0.3661038515
711	0.3660538391
712	0.3660134468
713	0.365971123
714	0.3659349851
715	0.3659054733
716	0.3658407426
717	0.3657713709
718	0.3657273675
719	0.3656769261
720	0.3656219853
721	0.3655879481
722	0.3655506686
723	0.3655051451
724	0.3654513663
725	0.3654423763
726	0.3654168472
727	0.3653821723
728	0.3653447891
729	0.3652987377
730	0.3652620696
731	0.3652051522
732	0.3651279232
733	0.3650973856
734	0.3650970498
735	0.3650961539
736	0.365052777
737	0.3650015013
738	0.3649516013
739	0.3649403891
740	0.3649245506
741	0.3648954888
742	0.3648473147
743	0.3648466816
744	0.3647838632
745	0.3647099006
746	0.364660323
747	0.3646602522
748	0.3646598956
749	0.3646189693
750	0.3646187482
751	0.3646084888
752	0.364550393
753	0.3644907854
754	0.3644416066
755	0.3644056591
756	0.3643652617
757	0.3643383991
758	0.3642997598
759	0.3642451934
760	0.364194216
761	0.3641526364
762	0.3641179094
763	0.3640831203
764	0.3640370947
765	0.363994545
766	0.3639471247
767	0.3639107148
768	0.363885346
769	0.3638648264
770	0.3638322894
771	0.3637873556
772	0.3637834003
773	0.3637426378
774	0.3637035389
775	0.3636669999
776	0.3636665658
777	0.3636157452
778	0.3636028817
779	0.3635429228
780	0.3635428482
781	0.3635414167
782	0.363500372
783	0.3634960556
784	0.3634538583
785	0.3634246222
786	0.3633949243
787	0.3633729515
788	0.3633147986
789	0.3632805631
790	0.3632156463
791	0.3631883258
792	0.3631879954
793	0.3631343718
794	0.3631018496
795	0.3630720993
796	0.3630232815
797	0.3629833101
798	0.3629424125
799	0.362903871
800	0.3629033956
801	0.3628459845
802	0.3627991629
803	0.3627985075
804	0.3627433593
805	0.3626804238
806	0.3626348607
807	0.3625980708
808	0.3625354259
809	0.362480455
810	0.3624379249
811	0.3623774579
812	0.3623178116
813	0.3622801259
814	0.3622536596
815	0.3622531578
816	0.3622147828
817	0.36219019
818	0.3621267102
819	0.3620642933
820	0.362028492
821	0.3620019431
822	0.3619928892
823	0.3619224578
824	0.3618902925
825	0.3618902424
826	0.3618490593
827	0.3618006557
828	0.3617652197
829	0.3617158823
830	0.3616629899
831	0.3616166026
832	0.3615700539
833	0.3615279141
834	0.3614987147
835	0.3614525387
836	0.3613917325
837	0.3613751241
838	0.3613391712
839	0.361291188
840	0.3612906895
841	0.3612893
842	0.3612639312
843	0.3611994509
844	0.3611682149
845	0.3611198734
846	0.361105518
847	0.3610721655
848	0.3610234419
849	0.3609610709
850	0.3609543988
851	0.3609193318
852	0.3608874287
853	0.3608568223
854	0.3607956667
855	0.3607292977
856	0.360728896
857	0.3606948167
858	0.3606480622
859	0.3606086371
860	0.3605611589
861	0.3605184976
862	0.3604590409
863	0.3604590144
864	0.3604005666
865	0.3603779575
866	0.3603753131
867	0.360340864
868	0.3603062915
869	0.3602713545
870	0.3602713524
871	0.3602422311
872	0.3602414627
873	0.3602026976
874	0.3601572222
875	0.3601118165
876	0.3600979563
877	0.3600751036
878	0.3600361158
879	0.3600303265
880	0.3599798995
881	0.3599548638
882	0.3599186709
883	0.3598721685
884	0.3598297632
885	0.359799583
886	0.3597550802
887	0.3597304795
888	0.3597046596
889	0.3596809342
890	0.359629882
891	0.3596027122
892	0.3595924351
893	0.3595904909
894	0.3595602362
895	0.3595352699
896	0.3595012609
897	0.3594972559
898	0.3594602487
899	0.3594221337
900	0.3593730375
901	0.3593550404
902	0.3593200404
903	0.3592959098
904	0.3592566575
905	0.3592219028
906	0.3592214284
907	0.3591381496
908	0.3591379481
909	0.3590829942
910	0.3590695888
911	0.3590695446
912	0.3590421237
913	0.3590167857
914	0.3589845918
915	0.3589211274
916	0.3589211331
917	0.3588686559
918	0.3588039416
919	0.3587851052
920	0.3587628848
921	0.3587584614
922	0.3587071687
923	0.3586764234
924	0.358630872
925	0.3586307279
926	0.358630256
927	0.3585929513
928	0.3585928539
929	0.3585904893
930	0.3585544654
931	0.3585306236
932	0.3585293805
933	0.3584981134
934	0.3584654424
935	0.3584259217
936	0.3584017073
937	0.3583862491
938	0.3583862189
939	0.3583429731
940	0.3583046192
941	0.3583024156
942	0.3582642772
943	0.3582250012
944	0.3581869182
945	0.3581551111
946	0.358125963
947	0.3581109163
948	0.3580777968
949	0.3580479068
950	0.3579995358
951	0.3579595143
952	0.3579511521
953	0.3579011651
954	0.35788225
955	0.3578760042
956	0.3578511894
957	0.3578080107
958	0.3577730232
959	0.3577601998
960	0.3577068542
961	0.3576590574
962	0.3576070662
963	0.3575607607
964	0.3575062607
965	0.3575062403
966	0.3575020877
967	0.3574740102
968	0.3574415503
969	0.3574315936
970	0.3573756667
971	0.3573246697
972	0.3572897193
973	0.3572480614
974	0.3571763722
975	0.3571304118
976	0.3570907346
977	0.3570692485
978	0.3570228773
979	0.356998079
980	0.3569905419
981	0.3569405761
982	0.3569291973
983	0.3568959431
984	0.3568700177
985	0.3568299576
986	0.3567793258
987	0.3567535645
988	0.3567532622
989	0.3567264124
990	0.356726031
991	0.3566829248
992	0.3566478921
993	0.356613399
994	0.3565797862
995	0.3565511459
996	0.356510476
997	0.3564751787
998	0.3564354913
999	0.3564276252
1000	0.3563974907
1001	0.3563651183
1002	0.3563562609
1003	0.3563265228
1004	0.3562977623
1005	0.3562731493
1006	0.356239104
1007	0.3562006887
1008	0.356200473
1009	0.3561650945
1010	0.3561280204
1011	0.3561021247
1012	0.3560626417
1013	0.3560351845
1014	0.3560256545
1015	0.3559812495
1016	0.3559749534
1017	0.3559374231
1018	0.3558976628
1019	0.3558761934
1020	0.35584975
1021	0.3558063435
1022	0.3557888025
1023	0.3557629191
1024	0.3557421666
1025	0.3557187936
1026	0.3556689537
1027	0.3556682349
1028	0.3556174321
1029	0.3555875696
1030	0.3555662446
1031	0.355531388
1032	0.3554896145
1033	0.3554896149
1034	0.3554240004
1035	0.3553949229
1036	0.355349521
1037	0.355313132
1038	0.3553124501
1039	0.355268176
1040	0.355253204
1041	0.3552198806
1042	0.3552198276
1043	0.3552197788
1044	0.3551934507
1045	0.355166536
1046	0.3551362841
1047	0.3551041381
1048	0.3550697779
1049	0.3550355364
1050	0.3550281467
1051	0.3550279933
1052	0.3549874672
1053	0.3549595973
1054	0.3549245532
1055	0.3548973014
1056	0.3548685544
1057	0.3548350363
1058	0.3548224559
1059	0.3547732546
1060	0.3547325709
1061	0.3546933949
1062	0.3546696926
1063	0.3546263167
1064	0.354624095
1065	0.3546006736
1066	0.3545964929
1067	0.3545550981
1068	0.3545137336
1069	0.3545134484
1070	0.3544731342
1071	0.3544463175
1072	0.3544227208
1073	0.3543866042
1074	0.3543715207
1075	0.3543303217
1076	0.3542875974
1077	0.3542809172
1078	0.3542443296
1079	0.3542090921
1080	0.3541724766
1081	0.3541534815
1082	0.3541534415
1083	0.3541108867
1084	0.3540786788
1085	0.354077892
1086	0.3540441164
1087	0.3540230367
1088	0.3539846469
1089	0.3539643527
1090	0.3539324235
1091	0.3538884949
1092	0.3538834447
1093	0.3538259212
1094	0.3537933021
1095	0.3537932598
1096	0.353758172
1097	0.3537283806
1098	0.3537045743
1099	0.3536739059
1100	0.3536401566
1101	0.3536053153
1102	0.353557468
1103	0.3535155879
1104	0.3534784353
1105	0.3534198523
1106	0.3534157697
1107	0.3533921337
1108	0.353373798
1109	0.3533292198
1110	0.3532983077
1111	0.3532507473
1112	0.3532233899
1113	0.3531882209
1114	0.3531568592
1115	0.3531247166
1116	0.353090527
1117	0.353038671
1118	0.3530068209
1119	0.3529782884
1120	0.3529288779
1121	0.3529276659
1122	0.3528804674
1123	0.3528621622
1124	0.3528249448
1125	0.3527731057
1126	0.3527369649
1127	0.3527003617
1128	0.3526997951
1129	0.3526585236
1130	0.3526346609
1131	0.3526099271
1132	0.3525901915
1133	0.3525644983
1134	0.3525271875
1135	0.3525032486
1136	0.3525027821
1137	0.3524711522
1138	0.3524221803
1139	0.3523893581
1140	0.3523445392
1141	0.3523139756
1142	0.3522837618
1143	0.352267265
1144	0.3522360968
1145	0.352200185
1146	0.3521603909
1147	0.3521602137
1148	0.3521314404
1149	0.3521094774
1150	0.3520741683
1151	0.3520741155
1152	0.3520740842
1153	0.3520459208
1154	0.3520458766
1155	0.3519953545
1156	0.351952551
1157	0.3519136657
1158	0.351870363
1159	0.3518703775
1160	0.3518385704
1161	0.3518234269
1162	0.3517892315
1163	0.351754369
1164	0.3517349096
1165	0.3516990154
1166	0.3516616946
1167	0.3516308781
1168	0.3516282556
1169	0.3516281229
1170	0.3515923251
1171	0.3515539961
1172	0.3515070907
1173	0.3514771017
1174	0.3513925749
1175	0.3513676033
1176	0.351339539
1177	0.3512946733
1178	0.3512844146
1179	0.3512467549
1180	0.3511971349
1181	0.3511552593
1182	0.3511291339
1183	0.3511218532
1184	0.3510806933
1185	0.3510462456
1186	0.3510120856
1187	0.3509673764
1188	0.3509500146
1189	0.3509110616
1190	0.3508659166
1191	0.3508318291
1192	0.350829299
1193	0.35080887
1194	0.3508082598
1195	0.3507623838
1196	0.3507183609
1197	0.3506928352
1198	0.3506928382
1199	0.3506634625
1200	0.3506258492
1201	0.350585951
1202	0.3505411511
1203	0.3505056481
1204	0.3504778658
1205	0.3504233088
1206	0.3503968186
1207	0.3503544245
1208	0.3503148165
1209	0.3502887583
1210	0.3502620241
1211	0.3502356334
1212	0.3501941003
1213	0.3501940651
1214	0.350149068
1215	0.3501116002
1216	0.3500741151
1217	0.3500412979
1218	0.3500108465
1219	0.3499900183
1220	0.3499577989
1221	0.349921438
1222	0.3499201219
1223	0.3498825114
1224	0.349838883
1225	0.3498070744
1226	0.3497809906
1227	0.3497482897
1228	0.3497027533
1229	0.349665873
1230	0.3496529899
1231	0.3496103413
1232	0.3495883645
1233	0.3495545025
1234	0.3495205883
1235	0.3494876046
1236	0.3494876103
1237	0.3494700252
1238	0.3494564556
1239	0.3494454487
1240	0.3494198647
1241	0.3494128997
1242	0.3493885761
1243	0.349370445
1244	0.3493691095
1245	0.3493323721
1246	0.3492966666
1247	0.3492607209
1248	0.349223019
1249	0.3491957246
1250	0.3491628631
1251	0.3491298306
1252	0.3490852678
1253	0.3490173731
1254	0.34901611
1255	0.3489783313
1256	0.3489463656
1257	0.348931221
1258	0.3489299981
1259	0.3488860351
1260	0.3488855754
1261	0.3488652222
1262	0.3488449284
1263	0.3488135791
1264	0.3488103212
1265	0.3488102626
1266	0.3488098207
1267	0.3487703324
1268	0.3487437223
1269	0.3487192589
1270	0.3487031939
1271	0.348662215
1272	0.3486620123
1273	0.3486294128
1274	0.348607824
1275	0.3485897246
1276	0.3485740319
1277	0.3485395373
1278	0.3485332607
1279	0.3485145201
1280	0.348485358
1281	0.3484844264
1282	0.3484463289
1283	0.3484272784
1284	0.3483994257
1285	0.3483670982
1286	0.3483660422
1287	0.3483601324
1288	0.3482993905
1289	0.3482982204
1290	0.348281752
1291	0.3482804504
1292	0.348273084
1293	0.3482420442
1294	0.348214903
1295	0.3481829941
1296	0.3481660227
1297	0.3481444722
1298	0.3481096109
1299	0.3480896672
1300	0.3480475229
1301	0.3480474061
1302	0.3480247685
1303	0.3480184077
1304	0.3480183678
1305	0.3479931743
1306	0.3479430383
1307	0.3479046958
1308	0.3478721461
1309	0.3478441651
1310	0.3478432118
1311	0.3478227215
1312	0.3477933051
1313	0.3477678639
1314	0.3477425932
1315	0.3477150477
1316	0.3477115905
1317	0.3476603477
1318	0.3475914168
1319	0.3475914043
1320	0.3475728202
1321	0.3475540125
1322	0.3475321147
1323	0.3475065675
1324	0.3474548553
1325	0.3474547257
1326	0.3474305204
1327	0.3473963906
1328	0.3473844022
1329	0.3473630491
1330	0.3473254085
1331	0.3473252401
1332	0.3472939357
1333	0.347262049
1334	0.3472427069
1335	0.3472291096
1336	0.3472083055
1337	0.3471863901
1338	0.3471585934
1339	0.3471251173
1340	0.347081781
1341	0.3470528059
1342	0.3470114838
1343	0.3469600039
1344	0.3469322788
1345	0.3469235061
1346	0.3468935036
1347	0.346873897
1348	0.3468733644
1349	0.3468478943
1350	0.3468108158
1351	0.3467748779
1352	0.3467353878
1353	0.3466949488
1354	0.3466688648
1355	0.3466397842
1356	0.3466397496
1357	0.3466132341
1358	0.346584757
1359	0.346584365
1360	0.3465825597
1361	0.3465642508
1362	0.346523111
1363	0.3464870749
1364	0.3464870605
1365	0.3464532742
1366	0.346412401
1367	0.3463864335
1368	0.3463752249
1369	0.3463742075
1370	0.3463473315
1371	0.3462951305
1372	0.3462645825
1373	0.3462396032
1374	0.3461980862
1375	0.346171278
1376	0.3461464511
1377	0.3461294127
1378	0.3460949699
1379	0.3460949023
1380	0.3460667214
1381	0.3460437839
1382	0.3460268496
1383	0.3459860064
1384	0.3459601904
1385	0.3459262323
1386	0.3459261292
1387	0.3459256852
1388	0.3458920527
1389	0.3458718412
1390	0.3458422895
1391	0.3458264031
1392	0.3458053161
1393	0.3457753672
1394	0.3457534189
1395	0.3457238949
1396	0.3457180561
1397	0.3456929879
1398	0.345656022
1399	0.3456497113
1400	0.3456343275
1401	0.3456329962
1402	0.3456035175
1403	0.345558102
1404	0.3455437377
1405	0.3455250463
1406	0.3455113446
1407	0.3454805648
1408	0.3454805471
1409	0.3454244114
1410	0.3453944595
1411	0.3453609727
1412	0.3453196351
1413	0.345291014
1414	0.3452589836
1415	0.3452290882
1416	0.3452038131
1417	0.3451684247
1418	0.3451344774
1419	0.3451047819
1420	0.3450778863
1421	0.34503444
1422	0.3450132706
1423	0.3449705222
1424	0.344950619
1425	0.3449125184
1426	0.3448758499
1427	0.3448563513
1428	0.3448389563
1429	0.3448388734
1430	0.3448083472
1431	0.3447758402
1432	0.3447412305
1433	0.3447045892
1434	0.3446955553
1435	0.3446877616
1436	0.3446877585
1437	0.3446428776
1438	0.3446043192
1439	0.3445533282
1440	0.3445142832
1441	0.3444800022
1442	0.3444612517
1443	0.3444385688
1444	0.3444091456
1445	0.3443990778
1446	0.3443653632
1447	0.3443650753
1448	0.3443427453
1449	0.3443145107
1450	0.3442926423
1451	0.3442630187
1452	0.3442335891
1453	0.3442026598
1454	0.3441685593
1455	0.34413632
1456	0.3441022278
1457	0.3440769037
1458	0.3440438868
1459	0.3440128587
1460	0.3439899611
1461	0.3439586859
1462	0.3439288925
1463	0.3438888548
1464	0.34385929
1465	0.3438275556
1466	0.3438037558
1467	0.3437863943
1468	0.3437696
1469	0.3437268916
1470	0.343699864
1471	0.3436993168
1472	0.3436588708
1473	0.3436163003
1474	0.3435935654
1475	0.3435561916
1476	0.3435074555
1477	0.343507355
1478	0.3434817448
1479	0.3434532186
1480	0.3434265461
1481	0.3434076672
1482	0.3433849889
1483	0.3433571223
1484	0.3433308447
1485	0.3432907483
1486	0.3432907279
1487	0.3432611233
1488	0.3432414742
1489	0.3432200289
1490	0.3431831747
1491	0.3431507749
1492	0.3431227813
1493	0.3430749436
1494	0.3430467745
1495	0.3430229183
1496	0.3429912581
1497	0.3429570659
1498	0.3429259793
1499	0.3428867771
1500	0.3428593878
1501	0.3428323902
1502	0.3427988527
1503	0.3427747789
1504	0.3427563287
1505	0.3427072589
1506	0.3426958191
1507	0.3426703405
1508	0.3426281879
1509	0.3426189038
1510	0.3425804665
1511	0.3425535515
1512	0.3425260484
1513	0.342495491
1514	0.3424672193
