iter	Passed	Remaining
1664	57744	202573
1665	57758	202468
1666	57819	202522
1667	57834	202419
1668	57895	202478
1669	57910	202375
1670	57969	202423
1671	57983	202319
1672	58003	202231
1673	58059	202272
1674	58074	202169
1675	58137	202232
1676	58152	202129
1677	58214	202190
1678	58229	202086
1679	58290	202141
1680	58305	202038
1681	58367	202098
1682	58382	201995
1683	58397	201894
1684	58457	201947
1685	58473	201846
1686	58532	201897
1687	58547	201793
1688	58607	201845
1689	58622	201744
1690	58643	201661
1691	58699	201699
1692	58714	201598
1693	58775	201655
1694	58790	201553
1695	58852	201611
1696	58867	201510
1697	58927	201560
1698	58943	201461
1699	59004	201517
1700	59019	201415
1701	59034	201313
1702	59097	201376
1703	59112	201275
1704	59174	201330
1705	59189	201229
1706	59250	201285
1707	59265	201183
1708	59326	201238
1709	59341	201135
1710	59403	201193
1711	59418	201092
1712	59433	200991
1713	59494	201044
1714	59502	200920
1715	59562	200972
1716	59577	200870
1717	59592	200768
1718	59653	200824
1719	59669	200724
1720	59729	200774
1721	59744	200675
1722	59806	200732
1723	59821	200631
1724	59881	200682
1725	59896	200580
1726	59911	200478
1727	59971	200530
1728	59986	200430
1729	60047	200482
1730	60062	200381
1731	60122	200432
1732	60137	200332
1733	60200	200389
1734	60215	200289
1735	60230	200189
1736	60288	200234
1737	60303	200133
1738	60366	200190
1739	60381	200091
1740	60438	200131
1741	60453	200032
1742	60518	200094
1743	60533	199995
1744	60552	199911
1745	60608	199944
1746	60623	199844
1747	60683	199895
1748	60699	199797
1749	60761	199854
1750	60777	199758
1751	60837	199806
1752	60853	199708
1753	60916	199767
1754	60931	199667
1755	60946	199568
1756	61006	199615
1757	61021	199517
1758	61082	199569
1759	61097	199470
1760	61156	199513
1761	61171	199416
1762	61235	199476
1763	61238	199338
1764	61253	199238
1765	61268	199140
1766	61327	199183
1767	61341	199083
1768	61403	199137
1769	61418	199038
1770	61478	199085
1771	61493	198986
1772	61554	199037
1773	61569	198939
1774	61584	198841
1775	61644	198886
1776	61659	198788
1777	61720	198838
1778	61735	198740
1779	61795	198787
1780	61811	198693
1781	61873	198744
1782	61888	198646
1783	61903	198549
1784	61963	198594
1785	61977	198494
1786	62039	198546
1787	62054	198449
1788	62112	198490
1789	62128	198393
1790	62191	198451
1791	62206	198353
1792	62221	198254
1793	62281	198299
1794	62296	198202
1795	62357	198252
1796	62372	198154
1797	62431	198196
1798	62446	198098
1799	62460	198000
1800	62520	198046
1801	62535	197948
1802	62597	197998
1803	62611	197900
1804	62671	197945
1805	62686	197848
1806	62749	197901
1807	62764	197804
1808	62779	197709
1809	62840	197757
1810	62856	197662
1811	62915	197705
1812	62930	197608
1813	62989	197649
1814	63004	197552
1815	63069	197613
1816	63084	197516
1817	63099	197419
1818	63162	197473
1819	63177	197377
1820	63234	197413
1821	63249	197315
1822	63308	197356
1823	63323	197260
1824	63388	197319
1825	63403	197223
1826	63417	197126
1827	63476	197166
1828	63491	197069
1829	63553	197119
1830	63567	197022
1831	63626	197062
1832	63642	196967
1833	63657	196871
1834	63717	196915
1835	63732	196819
1836	63792	196864
1837	63807	196769
1838	63868	196813
1839	63884	196722
1840	63944	196766
1841	63959	196671
1842	63974	196575
1843	64035	196619
1844	64050	196524
1845	64111	196571
1846	64126	196477
1847	64184	196512
1848	64199	196417
1849	64219	196336
1850	64275	196368
1851	64290	196273
1852	64349	196312
1853	64364	196217
1854	64424	196258
1855	64438	196163
1856	64459	196085
1857	64514	196112
1858	64529	196017
1859	64590	196062
1860	64605	195967
1861	64665	196011
1862	64680	195916
1863	64742	195964
1864	64757	195869
1865	64772	195775
1866	64832	195815
1867	64847	195723
1868	64909	195770
1869	64925	195678
1870	64981	195710
1871	64997	195616
1872	65061	195671
1873	65076	195578
1874	65092	195484
1875	65152	195525
1876	65167	195432
1877	65227	195474
1878	65242	195380
1879	65301	195417
1880	65316	195324
1881	65379	195375
1882	65395	195282
1883	65410	195189
1884	65469	195228
1885	65485	195136
1886	65545	195177
1887	65560	195083
1888	65619	195121
1889	65634	195028
1890	65698	195080
1891	65713	194986
1892	65728	194892
1893	65789	194935
1894	65804	194842
1895	65863	194882
1896	65878	194788
1897	65940	194832
1898	65956	194742
1899	66017	194785
1900	66032	194693
1901	66047	194600
1902	66107	194641
1903	66123	194549
1904	66182	194587
1905	66197	194494
1906	66259	194539
1907	66275	194449
1908	66335	194490
1909	66350	194397
1910	66366	194305
1911	66427	194347
1912	66441	194254
1913	66501	194292
1914	66516	194200
1915	66577	194241
1916	66592	194149
1917	66607	194058
1918	66666	194092
1919	66680	193998
1920	66743	194047
1921	66758	193953
1922	66818	193991
1923	66833	193899
1924	66893	193940
1925	66909	193848
1926	66928	193771
1927	66985	193798
1928	67000	193706
1929	67062	193751
1930	67077	193660
1931	67135	193692
1932	67150	193600
1933	67212	193645
1934	67228	193554
1935	67243	193464
1936	67303	193500
1937	67318	193409
1938	67378	193448
1939	67393	193357
1940	67454	193398
1941	67470	193307
1942	67530	193347
1943	67546	193257
1944	67561	193166
1945	67621	193203
1946	67636	193112
1947	67696	193151
1948	67711	193060
1949	67772	193099
1950	67787	193007
1951	67850	193054
1952	67865	192962
1953	67880	192871
1954	67939	192906
1955	67954	192816
1956	68016	192859
1957	68032	192770
1958	68089	192798
1959	68104	192708
1960	68169	192757
1961	68184	192667
1962	68203	192588
1963	68259	192615
1964	68274	192524
1965	68336	192565
1966	68351	192474
1967	68409	192506
1968	68424	192415
1969	68487	192461
1970	68503	192373
1971	68518	192283
1972	68578	192319
1973	68593	192229
1974	68653	192265
1975	68668	192175
1976	68730	192215
1977	68745	192126
1978	68806	192164
1979	68821	192074
1980	68840	191997
1981	68896	192020
1982	68904	191911
1983	68965	191950
1984	68980	191860
1985	68995	191771
1986	69057	191812
1987	69072	191722
1988	69135	191764
1989	69150	191675
1990	69207	191701
1991	69222	191611
1992	69285	191655
1993	69300	191567
1994	69315	191478
1995	69375	191513
1996	69390	191423
1997	69450	191458
1998	69465	191368
1999	69524	191400
2000	69539	191312
2001	69603	191357
2002	69618	191269
2003	69638	191193
2004	69693	191213
2005	69708	191125
2006	69770	191164
2007	69785	191075
2008	69844	191108
2009	69860	191020
2010	69875	190931
2011	69933	190962
2012	69949	190874
2013	70012	190917
2014	70027	190828
2015	70089	190869
2016	70105	190781
2017	70163	190810
2018	70178	190722
2019	70241	190764
2020	70256	190675
2021	70271	190587
2022	70330	190617
2023	70344	190528
2024	70407	190568
2025	70422	190480
2026	70480	190508
2027	70495	190420
2028	70515	190345
2029	70570	190365
2030	70585	190278
2031	70648	190320
2032	70663	190232
2033	70723	190264
2034	70738	190176
2035	70798	190209
2036	70813	190121
2037	70833	190047
2038	70889	190068
2039	70903	189980
2040	70964	190015
2041	70979	189928
2042	71040	189963
2043	71055	189876
2044	71117	189913
2045	71134	189829
2046	71149	189742
2047	71208	189772
2048	71223	189684
2049	71286	189727
2050	71302	189640
2051	71363	189676
2052	71378	189589
2053	71436	189616
2054	71452	189531
2055	71467	189443
2056	71526	189474
2057	71542	189388
2058	71604	189428
2059	71620	189341
2060	71681	189377
2061	71696	189289
2062	71755	189317
2063	71770	189231
2064	71785	189145
2065	71845	189177
2066	71860	189089
2067	71921	189123
2068	71936	189036
2069	71995	189066
2070	72010	188979
2071	72073	189019
2072	72088	188931
2073	72103	188845
2074	72164	188880
2075	72180	188794
2076	72239	188824
2077	72254	188738
2078	72313	188765
2079	72328	188679
2080	72393	188724
2081	72408	188638
2082	72423	188552
2083	72484	188583
2084	72499	188497
2085	72561	188535
2086	72577	188450
2087	72636	188479
2088	72651	188393
2089	72711	188424
2090	72726	188338
2091	72747	188266
2092	72802	188284
2093	72817	188198
2094	72877	188229
2095	72892	188143
2096	72951	188171
2097	72966	188085
2098	73030	188126
2099	73045	188040
2100	73065	187966
2101	73121	187985
2102	73136	187900
2103	73197	187933
2104	73213	187850
2105	73276	187888
2106	73291	187802
2107	73350	187830
2108	73365	187745
2109	73429	187783
2110	73437	187680
2111	73452	187594
2112	73509	187616
2113	73524	187531
2114	73587	187570
2115	73602	187485
2116	73618	187400
2117	73677	187429
2118	73693	187345
2119	73753	187376
2120	73768	187290
2121	73828	187320
2122	73843	187235
2123	73907	187273
2124	73922	187188
2125	73937	187103
2126	73996	187130
2127	74011	187046
2128	74072	187078
2129	74088	186993
2130	74147	187020
2131	74162	186935
2132	74176	186850
2133	74237	186879
2134	74253	186799
2135	74314	186829
2136	74329	186745
2137	74389	186775
2138	74404	186690
2139	74466	186721
2140	74480	186637
2141	74496	186553
2142	74556	186582
2143	74571	186497
2144	74630	186524
2145	74646	186441
2146	74706	186469
2147	74721	186385
2148	74783	186419
2149	74798	186335
2150	74813	186250
2151	74873	186279
2152	74888	186195
2153	74950	186227
2154	74965	186142
2155	75023	186167
2156	75038	186083
2157	75102	186121
2158	75117	186037
2159	75132	185953
2160	75193	185981
2161	75208	185899
2162	75269	185929
2163	75285	185847
2164	75345	185875
2165	75360	185792
2166	75421	185820
2167	75436	185737
2168	75456	185666
2169	75511	185680
2170	75525	185597
2171	75586	185626
2172	75602	185543
2173	75664	185577
2174	75680	185494
2175	75739	185521
2176	75754	185437
2177	75774	185365
2178	75824	185366
2179	75840	185286
2180	75906	185328
2181	75923	185250
2182	75986	185284
2183	76003	185205
2184	76066	185239
2185	76082	185160
2186	76145	185193
2187	76162	185115
2188	76225	185148
2189	76241	185069
2190	76305	185103
2191	76322	185025
2192	76384	185057
2193	76401	184978
2194	76464	185012
2195	76480	184933
2196	76544	184967
2197	76560	184888
2198	76624	184923
2199	76640	184844
2200	76704	184877
2201	76720	184799
2202	76783	184831
2203	76799	184752
2204	76863	184786
2205	76880	184707
2206	76943	184740
2207	76960	184662
2208	77023	184695
2209	77039	184616
2210	77102	184648
2211	77118	184569
2212	77182	184603
2213	77199	184525
2214	77261	184556
2215	77278	184477
2216	77342	184511
2217	77359	184436
2218	77420	184461
2219	77436	184383
2220	77502	184422
2221	77519	184344
2222	77585	184382
2223	77601	184303
2224	77663	184333
2225	77679	184254
2226	77744	184289
2227	77761	184211
2228	77824	184243
2229	77840	184165
2230	77903	184196
2231	77920	184118
2232	77983	184149
2233	77999	184071
2234	78062	184101
2235	78078	184022
2236	78143	184056
2237	78159	183979
2238	78221	184007
2239	78237	183928
2240	78301	183961
2241	78318	183883
2242	78382	183918
2243	78399	183840
2244	78463	183872
2245	78479	183795
2246	78543	183827
2247	78559	183748
2248	78623	183781
2249	78640	183703
2250	78703	183734
2251	78720	183656
2252	78781	183683
2253	78797	183605
2254	78860	183634
2255	78876	183555
2256	78940	183587
2257	78956	183509
2258	79020	183541
2259	79036	183462
2260	79099	183492
2261	79115	183414
2262	79179	183444
2263	79195	183367
2264	79259	183399
2265	79276	183321
2266	79339	183351
2267	79355	183273
2268	79418	183303
2269	79436	183228
2270	79499	183259
2271	79516	183181
2272	79579	183212
2273	79596	183135
2274	79660	183167
2275	79676	183088
2276	79741	183121
2277	79757	183043
2278	79817	183065
2279	79833	182987
2280	79897	183017
2281	79913	182939
2282	79976	182969
2283	79993	182892
2284	80056	182921
2285	80072	182843
2286	80135	182872
2287	80152	182795
2288	80215	182825
2289	80232	182747
2290	80295	182777
2291	80312	182700
2292	80374	182726
2293	80390	182648
2294	80455	182680
2295	80472	182604
2296	80522	182604
2297	80538	182525
2298	80602	182557
2299	80619	182479
2300	80635	182402
2301	80696	182425
2302	80712	182347
2303	80776	182378
2304	80797	182312
2305	80854	182324
2306	80870	182247
2307	80932	182274
2308	80949	182197
2309	81014	182229
2310	81030	182151
2311	81093	182180
2312	81110	182103
2313	81173	182131
2314	81189	182054
2315	81252	182081
2316	81269	182004
2317	81330	182029
2318	81347	181952
2319	81411	181982
2320	81427	181905
2321	81491	181934
2322	81507	181857
2323	81570	181883
2324	81587	181807
2325	81650	181835
2326	81666	181758
2327	81730	181787
2328	81747	181710
2329	81809	181736
2330	81826	181660
2331	81889	181688
2332	81906	181611
2333	81969	181640
2334	81985	181562
2335	82049	181590
2336	82066	181514
2337	82128	181540
2338	82145	181463
2339	82208	181491
2340	82225	181414
2341	82288	181441
2342	82305	181366
2343	82368	181393
2344	82385	181317
2345	82447	181342
2346	82463	181266
2347	82529	181298
2348	82546	181223
2349	82608	181247
2350	82625	181171
2351	82688	181198
2352	82705	181122
2353	82769	181150
2354	82785	181074
2355	82846	181095
2356	82863	181019
2357	82925	181043
2358	82942	180968
2359	83006	180995
2360	83023	180920
2361	83087	180948
2362	83103	180872
2363	83167	180899
2364	83184	180824
2365	83246	180847
2366	83262	180771
2367	83326	180798
2368	83343	180724
2369	83407	180751
2370	83423	180675
2371	83486	180700
2372	83502	180623
2373	83564	180646
2374	83581	180572
2375	83645	180598
2376	83661	180522
2377	83725	180548
2378	83742	180473
2379	83805	180498
2380	83821	180422
2381	83881	180440
2382	83897	180364
2383	83963	180394
2384	83979	180317
2385	84042	180343
2386	84059	180267
2387	84121	180290
2388	84138	180215
2389	84202	180241
2390	84218	180165
2391	84282	180191
2392	84298	180116
2393	84360	180138
2394	84376	180062
2395	84441	180090
2396	84459	180017
2397	84520	180038
2398	84537	179963
2399	84606	180000
2400	84669	180023
2401	84685	179947
2402	84702	179873
2403	84762	179891
2404	84779	179817
2405	84843	179843
2406	84908	179871
2407	84925	179796
2408	84941	179720
2409	85001	179738
2410	85018	179663
2411	85082	179688
2412	85098	179613
2413	85161	179636
2414	85177	179561
2415	85241	179585
2416	85258	179511
2417	85320	179532
2418	85336	179458
2419	85398	179478
2420	85415	179403
2421	85478	179428
2422	85495	179352
2423	85558	179375
2424	85574	179300
2425	85639	179327
2426	85661	179263
2427	85718	179274
2428	85734	179199
2429	85799	179224
2430	85864	179252
2431	85881	179178
2432	85944	179201
2433	85960	179126
2434	85977	179051
2435	86036	179065
2436	86052	178990
2437	86115	179013
2438	86132	178939
2439	86196	178963
2440	86212	178888
2441	86276	178912
2442	86293	178838
2443	86357	178863
2444	86374	178789
2445	86435	178807
2446	86452	178733
2447	86515	178756
2448	86532	178683
2449	86596	178707
2450	86613	178633
2451	86673	178649
2452	86690	178576
2453	86754	178600
2454	86771	178526
2455	86834	178547
2456	86850	178473
2457	86915	178497
2458	86931	178422
2459	86994	178444
2460	87010	178370
2461	87073	178391
2462	87090	178317
2463	87153	178339
2464	87169	178264
2465	87233	178287
2466	87249	178212
2467	87308	178226
2468	87325	178152
2469	87387	178171
2470	87403	178096
2471	87467	178119
2472	87483	178045
2473	87547	178066
2474	87563	177992
2475	87626	178013
2476	87642	177939
2477	87707	177963
2478	87723	177889
2479	87785	177907
2480	87802	177833
2481	87869	177863
2482	87886	177789
2483	87949	177811
2484	87966	177737
2485	88028	177756
2486	88045	177683
2487	88108	177704
2488	88125	177631
2489	88188	177651
2490	88205	177578
2491	88268	177599
2492	88285	177526
2493	88347	177544
2494	88363	177471
2495	88427	177493
2496	88444	177420
2497	88505	177435
2498	88521	177361
2499	88586	177385
2500	88602	177311
2501	88663	177326
2502	88679	177252
2503	88743	177274
2504	88762	177205
2505	88822	177219
2506	88839	177146
2507	88903	177168
2508	88919	177095
2509	88984	177117
2510	89000	177044
2511	89065	177067
2512	89082	176994
2513	89145	177014
2514	89161	176940
2515	89225	176961
2516	89241	176887
2517	89302	176902
2518	89319	176830
2519	89388	176861
2520	89463	176903
2521	89540	176951
2522	89556	176877
2523	89620	176897
2524	89636	176824
2525	89700	176844
2526	89716	176771
2527	89780	176791
2528	89799	176722
2529	89863	176743
2530	89879	176670
2531	89942	176688
2532	89958	176613
2533	90018	176627
2534	90033	176551
2535	90095	176566
2536	90110	176490
2537	90171	176506
2538	90186	176430
2539	90206	176364
2540	90262	176368
2541	90276	176291
2542	90338	176307
2543	90353	176231
2544	90415	176248
2545	90430	176172
2546	90489	176181
2547	90503	176106
2548	90518	176030
2549	90579	176044
2550	90594	175968
2551	90654	175980
2552	90669	175904
2553	90731	175920
2554	90746	175845
2555	90807	175859
2556	90824	175787
2557	90886	175804
2558	90901	175729
2559	90917	175654
2560	90977	175666
2561	90992	175592
2562	91054	175606
2563	91068	175531
2564	91127	175540
2565	91142	175465
2566	91206	175483
2567	91221	175408
2568	91236	175333
2569	91295	175344
2570	91310	175269
2571	91372	175284
2572	91387	175210
2573	91445	175218
2574	91460	175143
2575	91525	175163
2576	91540	175089
2577	91555	175014
2578	91614	175023
2579	91629	174948
2580	91690	174962
2581	91706	174888
2582	91765	174897
2583	91780	174823
2584	91844	174841
2585	91860	174769
2586	91875	174694
2587	91934	174703
2588	91949	174628
2589	92009	174641
2590	92024	174566
2591	92084	174576
2592	92100	174503
2593	92162	174519
2594	92178	174446
2595	92193	174371
2596	92252	174380
2597	92267	174306
2598	92327	174317
2599	92342	174242
2600	92403	174256
2601	92418	174182
2602	92481	174198
2603	92497	174124
2604	92512	174050
2605	92570	174058
2606	92585	173983
2607	92647	173998
2608	92662	173924
2609	92721	173931
2610	92739	173863
2611	92800	173876
2612	92815	173802
2613	92830	173729
2614	92892	173742
2615	92907	173669
2616	92967	173679
2617	92982	173606
2618	93041	173613
2619	93056	173539
2620	93119	173556
2621	93134	173482
2622	93155	173418
2623	93209	173418
2624	93224	173344
2625	93286	173357
2626	93300	173283
2627	93365	173301
2628	93382	173230
2629	93442	173241
2630	93456	173167
2631	93517	173178
2632	93534	173107
2633	93598	173124
2634	93614	173052
2635	93676	173067
2636	93692	172996
2637	93756	173012
2638	93773	172941
2639	93789	172871
2640	93850	172882
2641	93866	172811
2642	93931	172830
2643	93948	172759
2644	94007	172768
2645	94024	172697
2646	94088	172714
2647	94104	172643
2648	94168	172660
2649	94185	172589
2650	94248	172605
2651	94265	172535
2652	94328	172551
2653	94345	172481
2654	94409	172497
2655	94425	172426
2656	94485	172435
2657	94502	172365
2658	94567	172384
2659	94584	172313
2660	94647	172329
2661	94664	172259
2662	94725	172271
2663	94742	172200
2664	94804	172213
2665	94820	172142
2666	94884	172158
2667	94900	172087
2668	94963	172100
2669	94980	172032
2670	95043	172046
2671	95060	171976
2672	95123	171990
2673	95139	171920
2674	95203	171935
2675	95219	171865
2676	95283	171879
2677	95299	171809
2678	95362	171824
2679	95379	171754
2680	95442	171767
2681	95457	171695
2682	95519	171707
2683	95535	171635
2684	95595	171644
2685	95610	171572
2686	95669	171578
2687	95684	171505
2688	95703	171441
2689	95758	171439
2690	95773	171367
2691	95834	171377
2692	95849	171305
2693	95908	171311
2694	95924	171239
2695	95988	171254
2696	96004	171184
2697	96018	171111
2698	96077	171117
2699	96092	171044
2700	96153	171053
2701	96167	170980
2702	96229	170991
2703	96244	170918
2704	96306	170930
2705	96321	170858
2706	96336	170786
2707	96396	170794
2708	96411	170722
2709	96472	170731
2710	96487	170658
2711	96546	170664
2712	96561	170592
2713	96580	170529
2714	96636	170529
2715	96651	170457
2716	96712	170465
2717	96727	170393
2718	96789	170405
2719	96804	170333
2720	96864	170340
2721	96879	170269
2722	96899	170206
2723	96955	170205
2724	96970	170133
2725	97033	170147
2726	97048	170075
2727	97110	170086
2728	97125	170014
2729	97184	170019
2730	97199	169948
2731	97262	169960
2732	97277	169888
2733	97292	169817
2734	97352	169824
2735	97367	169752
2736	97428	169760
2737	97442	169688
2738	97502	169695
2739	97518	169624
2740	97537	169561
2741	97593	169559
2742	97607	169487
2743	97669	169497
2744	97684	169426
2745	97742	169430
2746	97757	169358
2747	97821	169371
2748	97836	169300
2749	97851	169229
2750	97910	169234
2751	97924	169162
2752	97987	169173
2753	98003	169103
2754	98060	169105
2755	98077	169037
2756	98140	169048
2757	98154	168977
2758	98169	168906
2759	98230	168913
2760	98245	168843
2761	98305	168849
2762	98320	168779
2763	98382	168787
2764	98397	168717
2765	98458	168724
2766	98473	168654
2767	98493	168591
2768	98549	168590
2769	98563	168519
2770	98625	168527
2771	98639	168456
2772	98699	168461
2773	98714	168390
2774	98777	168402
2775	98792	168331
2776	98807	168260
2777	98867	168266
2778	98882	168196
2779	98943	168203
2780	98958	168132
2781	99016	168136
2782	99032	168066
2783	99096	168079
2784	99112	168011
2785	99127	167940
2786	99186	167945
2787	99201	167874
2788	99262	167881
2789	99277	167811
2790	99340	167822
2791	99355	167751
2792	99415	167756
2793	99429	167685
2794	99444	167614
2795	99506	167623
2796	99521	167552
2797	99580	167557
2798	99595	167487
2799	99657	167495
2800	99673	167426
2801	99734	167433
2802	99749	167364
2803	99764	167294
2804	99823	167298
2805	99838	167227
2806	99899	167234
2807	99914	167164
2808	99973	167168
2809	99989	167099
2810	100052	167110
2811	100067	167040
2812	100082	166970
2813	100143	166977
2814	100159	166909
2815	100219	166913
2816	100234	166843
2817	100296	166852
2818	100311	166783
2819	100372	166789
2820	100388	166720
2821	100403	166650
2822	100461	166653
2823	100476	166582
2824	100538	166592
2825	100553	166522
2826	100612	166525
2827	100627	166455
2828	100689	166463
2829	100704	166394
2830	100719	166324
2831	100779	166328
2832	100794	166258
2833	100855	166265
2834	100870	166195
2835	100928	166198
2836	100943	166128
2837	101008	166140
2838	101023	166071
2839	101039	166002
2840	101098	166007
2841	101114	165938
2842	101176	165947
2843	101192	165878
2844	101254	165886
2845	101270	165818
2846	101327	165818
2847	101343	165750
2848	101407	165760
2849	101422	165692
2850	101437	165623
2851	101496	165626
2852	101511	165557
2853	101572	165562
2854	101588	165494
2855	101651	165503
2856	101666	165435
2857	101725	165438
2858	101741	165369
2859	101761	165309
2860	101816	165305
2861	101832	165236
2862	101894	165244
2863	101909	165175
2864	101971	165182
2865	101986	165113
2866	102044	165115
2867	102059	165046
2868	102079	164985
2869	102135	164982
2870	102150	164913
2871	102212	164920
2872	102228	164853
2873	102290	164860
2874	102307	164794
2875	102371	164805
2876	102386	164736
2877	102445	164738
2878	102461	164671
2879	102523	164678
2880	102539	164611
2881	102602	164620
2882	102619	164554
2883	102682	164562
2884	102698	164495
2885	102762	164504
2886	102778	164438
2887	102841	164446
2888	102858	164381
2889	102921	164390
2890	102938	164324
2891	103000	164330
2892	103017	164265
2893	103080	164274
2894	103097	164208
2895	103114	164142
2896	103175	164147
2897	103240	164159
2898	103258	164095
2899	103320	164102
2900	103337	164035
2901	103400	164043
2902	103417	163979
2903	103479	163985
2904	103495	163918
2905	103558	163926
2906	103575	163860
2907	103638	163869
2908	103655	163802
2909	103670	163735
2910	103730	163738
2911	103747	163672
2912	103811	163681
2913	103827	163615
2914	103891	163624
2915	103907	163558
2916	103975	163573
2917	104037	163578
2918	104053	163513
2919	104069	163446
2920	104130	163450
2921	104146	163384
2922	104210	163393
2923	104227	163327
2924	104294	163341
2925	104310	163275
2926	104370	163277
2927	104386	163210
2928	104448	163215
2929	104463	163147
2930	104521	163148
2931	104537	163080
2932	104599	163086
2933	104614	163018
2934	104675	163021
2935	104689	162953
2936	104704	162886
2937	104766	162891
2938	104781	162823
2939	104841	162824
2940	104855	162756
2941	104915	162758
2942	104930	162690
2943	104994	162698
2944	105009	162630
2945	105024	162563
2946	105083	162564
2947	105099	162497
2948	105161	162502
2949	105176	162434
2950	105233	162433
2951	105248	162365
2952	105268	162306
2953	105325	162302
2954	105340	162234
2955	105402	162240
2956	105417	162173
2957	105477	162174
2958	105492	162107
2959	105553	162109
2960	105568	162042
2961	105630	162048
2962	105646	161981
2963	105660	161913
2964	105720	161914
2965	105734	161846
2966	105797	161851
2967	105812	161784
2968	105870	161782
2969	105885	161715
2970	105904	161655
2971	105960	161650
2972	105975	161583
2973	106037	161587
2974	106052	161520
2975	106109	161517
2976	106124	161450
2977	106188	161458
2978	106203	161391
2979	106218	161324
2980	106278	161324
2981	106293	161257
2982	106355	161262
2983	106370	161196
2984	106429	161195
2985	106444	161127
2986	106508	161135
2987	106523	161068
2988	106538	161001
2989	106598	161002
2990	106613	160936
2991	106675	160939
2992	106690	160873
2993	106748	160872
2994	106763	160805
2995	106826	160809
2996	106841	160743
2997	106861	160684
2998	106916	160677
2999	106931	160610
3000	106991	160611
3001	107005	160544
3002	107067	160547
3003	107082	160481
3004	107145	160486
3005	107160	160420
3006	107175	160353
3007	107234	160353
3008	107249	160286
